Epoch 1, Train Acc: 10.0552, Train Loss: 6.8300, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 14.5600, Test Loss: 3.6285
Epoch 23, Train Acc: 60.1452, Train Loss: 2.2096, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.8400, Test Loss: 1.7939
Epoch 24, Train Acc: 60.2093, Train Loss: 2.1977, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.1200, Test Loss: 1.7475
Epoch 25, Train Acc: 60.1232, Train Loss: 2.1956, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.2600, Test Loss: 1.7899
Epoch 26, Train Acc: 60.4874, Train Loss: 2.1737, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6500, Test Loss: 1.7205
Epoch 27, Train Acc: 60.3833, Train Loss: 2.1816, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.0300, Test Loss: 1.9367
Epoch 28, Train Acc: 60.8315, Train Loss: 2.1683, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.1100, Test Loss: 1.7483
Epoch 29, Train Acc: 60.8355, Train Loss: 2.1517, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.4500, Test Loss: 1.8023
Epoch 30, Train Acc: 60.8875, Train Loss: 2.1384, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.7900, Test Loss: 1.6441
Epoch 31, Train Acc: 61.2376, Train Loss: 2.1346, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.4300, Test Loss: 1.6538
Epoch 32, Train Acc: 61.0495, Train Loss: 2.1355, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.9000, Test Loss: 1.7538
Epoch 33, Train Acc: 61.0295, Train Loss: 2.1248, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.5300, Test Loss: 1.7305
Epoch 34, Train Acc: 61.2616, Train Loss: 2.1299, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.5800, Test Loss: 1.7716
Epoch 35, Train Acc: 61.4677, Train Loss: 2.1179, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.4600, Test Loss: 1.7841
Epoch 36, Train Acc: 61.8238, Train Loss: 2.1112, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 42.3700, Test Loss: 2.4295
Epoch 37, Train Acc: 61.6857, Train Loss: 2.1134, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.8700, Test Loss: 1.6946
Epoch 38, Train Acc: 61.6457, Train Loss: 2.1009, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.0700, Test Loss: 1.7898
Epoch 39, Train Acc: 61.2276, Train Loss: 2.1138, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.7200, Test Loss: 1.6180
Epoch 40, Train Acc: 61.8998, Train Loss: 2.0979, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.1700, Test Loss: 1.7067
Epoch 41, Train Acc: 61.7958, Train Loss: 2.0972, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.0600, Test Loss: 1.7933
Epoch 42, Train Acc: 61.9738, Train Loss: 2.0866, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.2800, Test Loss: 1.6898
Epoch 43, Train Acc: 61.6077, Train Loss: 2.0886, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.6000, Test Loss: 1.6639
Epoch 44, Train Acc: 61.7378, Train Loss: 2.0913, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.9500, Test Loss: 1.7027
Epoch 45, Train Acc: 62.2219, Train Loss: 2.0816, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.1300, Test Loss: 1.8481
Epoch 46, Train Acc: 61.9198, Train Loss: 2.0836, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.6200, Test Loss: 1.6151
Epoch 47, Train Acc: 62.3440, Train Loss: 2.0688, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.0400, Test Loss: 1.5906
Epoch 48, Train Acc: 61.9138, Train Loss: 2.0837, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.9200, Test Loss: 1.7139
Epoch 49, Train Acc: 62.1019, Train Loss: 2.0699, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.4900, Test Loss: 1.7583
Epoch 50, Train Acc: 62.3740, Train Loss: 2.0646, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.0600, Test Loss: 1.7259
Epoch 51, Train Acc: 62.1119, Train Loss: 2.0729, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.2100, Test Loss: 1.6460
Epoch 52, Train Acc: 62.3620, Train Loss: 2.0760, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.0100, Test Loss: 1.5523
Epoch 53, Train Acc: 62.1059, Train Loss: 2.0674, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.4500, Test Loss: 1.7967
Epoch 54, Train Acc: 62.4560, Train Loss: 2.0594, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.3600, Test Loss: 1.6098
Epoch 55, Train Acc: 62.1839, Train Loss: 2.0632, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.5600, Test Loss: 1.6650
Epoch 56, Train Acc: 62.5500, Train Loss: 2.0522, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.3100, Test Loss: 1.5815
Epoch 57, Train Acc: 62.3339, Train Loss: 2.0720, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3100, Test Loss: 1.6331
Epoch 58, Train Acc: 62.6941, Train Loss: 2.0518, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.1400, Test Loss: 1.6518
Epoch 59, Train Acc: 62.6721, Train Loss: 2.0505, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.7400, Test Loss: 1.7293
Epoch 60, Train Acc: 62.3920, Train Loss: 2.0530, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 48.7400, Test Loss: 2.0085
Epoch 61, Train Acc: 62.8581, Train Loss: 2.0417, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.2400, Test Loss: 1.6111
Epoch 62, Train Acc: 62.7361, Train Loss: 2.0415, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.9800, Test Loss: 1.8622
Epoch 63, Train Acc: 62.7321, Train Loss: 2.0384, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.4500, Test Loss: 1.5814
Epoch 64, Train Acc: 63.2422, Train Loss: 2.0266, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.2900, Test Loss: 1.7019
Epoch 65, Train Acc: 62.7001, Train Loss: 2.0481, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.2300, Test Loss: 2.0406
Epoch 66, Train Acc: 62.4880, Train Loss: 2.0524, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.8100, Test Loss: 1.6623
Epoch 67, Train Acc: 62.8961, Train Loss: 2.0332, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.7700, Test Loss: 1.6314
Epoch 68, Train Acc: 62.8001, Train Loss: 2.0401, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.6300, Test Loss: 1.6181
Epoch 69, Train Acc: 63.0622, Train Loss: 2.0309, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.2500, Test Loss: 1.7577
Epoch 70, Train Acc: 63.0262, Train Loss: 2.0406, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.3700, Test Loss: 1.6769
Epoch 71, Train Acc: 62.7581, Train Loss: 2.0269, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.2300, Test Loss: 1.5994
Epoch 72, Train Acc: 62.9742, Train Loss: 2.0328, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.9900, Test Loss: 1.7090
Epoch 73, Train Acc: 62.9601, Train Loss: 2.0279, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.2800, Test Loss: 1.6556
Epoch 74, Train Acc: 62.9241, Train Loss: 2.0210, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.7000, Test Loss: 1.6491
Epoch 75, Train Acc: 62.8601, Train Loss: 2.0315, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.5800, Test Loss: 1.8542
Epoch 76, Train Acc: 62.9141, Train Loss: 2.0222, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.5100, Test Loss: 1.6632
Epoch 77, Train Acc: 63.1002, Train Loss: 2.0322, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.3200, Test Loss: 1.5930
Epoch 78, Train Acc: 63.0322, Train Loss: 2.0180, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.4600, Test Loss: 1.6824
Epoch 79, Train Acc: 63.0282, Train Loss: 2.0262, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.5100, Test Loss: 1.8439
Epoch 80, Train Acc: 63.0502, Train Loss: 2.0270, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.3700, Test Loss: 1.7170
Epoch 81, Train Acc: 62.9822, Train Loss: 2.0237, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.3300, Test Loss: 1.7608
Epoch 82, Train Acc: 63.1642, Train Loss: 2.0145, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.7500, Test Loss: 1.7378
Epoch 83, Train Acc: 63.0302, Train Loss: 2.0309, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.1700, Test Loss: 1.6831
Epoch 84, Train Acc: 62.9802, Train Loss: 2.0172, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.4900, Test Loss: 1.7867
Epoch 85, Train Acc: 62.8421, Train Loss: 2.0193, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.5500, Test Loss: 1.6979
Epoch 86, Train Acc: 63.0562, Train Loss: 2.0215, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.1600, Test Loss: 1.7371
Epoch 87, Train Acc: 63.3003, Train Loss: 1.9999, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3000, Test Loss: 1.6692
Epoch 88, Train Acc: 63.1182, Train Loss: 2.0198, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.5400, Test Loss: 1.6587
Epoch 89, Train Acc: 63.1242, Train Loss: 2.0142, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.1900, Test Loss: 1.7288
Epoch 90, Train Acc: 62.9942, Train Loss: 2.0152, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.5300, Test Loss: 1.5679
Epoch 91, Train Acc: 63.3643, Train Loss: 2.0129, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.4900, Test Loss: 1.6338
Epoch 92, Train Acc: 63.2142, Train Loss: 1.9987, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.6400, Test Loss: 1.7102
Epoch 93, Train Acc: 63.3223, Train Loss: 2.0104, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.9700, Test Loss: 1.7237
Epoch 94, Train Acc: 62.9782, Train Loss: 2.0053, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.2800, Test Loss: 1.6977
Epoch 95, Train Acc: 63.0822, Train Loss: 2.0184, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.6600, Test Loss: 1.6652
Epoch 96, Train Acc: 63.2662, Train Loss: 2.0086, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.5400, Test Loss: 1.7207
Epoch 97, Train Acc: 63.4103, Train Loss: 2.0033, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.7100, Test Loss: 1.6091
Epoch 98, Train Acc: 63.3863, Train Loss: 2.0047, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.9900, Test Loss: 1.6368
Epoch 99, Train Acc: 63.1442, Train Loss: 2.0057, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.6500, Test Loss: 1.5994
Epoch 100, Train Acc: 63.1982, Train Loss: 2.0018, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.8600, Test Loss: 1.6250
Epoch 101, Train Acc: 63.0842, Train Loss: 2.0089, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.5000, Test Loss: 1.7098
Epoch 102, Train Acc: 63.4583, Train Loss: 2.0042, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.4700, Test Loss: 1.7509
Epoch 103, Train Acc: 63.2402, Train Loss: 1.9971, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.8000, Test Loss: 1.6176
Epoch 104, Train Acc: 63.3263, Train Loss: 1.9975, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.4800, Test Loss: 1.9077
Epoch 105, Train Acc: 63.3003, Train Loss: 1.9988, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3200, Test Loss: 1.6251
Epoch 106, Train Acc: 63.3403, Train Loss: 2.0091, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.4700, Test Loss: 1.7174
Epoch 107, Train Acc: 63.1562, Train Loss: 2.0024, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6100, Test Loss: 1.7385
Epoch 108, Train Acc: 63.5143, Train Loss: 1.9992, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.3500, Test Loss: 1.5561
Epoch 109, Train Acc: 63.3263, Train Loss: 2.0050, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.2800, Test Loss: 1.7168
Epoch 110, Train Acc: 63.6224, Train Loss: 1.9881, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.2500, Test Loss: 1.6389
Epoch 111, Train Acc: 63.1162, Train Loss: 2.0166, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.0500, Test Loss: 1.6566
Epoch 112, Train Acc: 63.2863, Train Loss: 2.0031, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.4800, Test Loss: 1.6118
Epoch 113, Train Acc: 63.1762, Train Loss: 1.9965, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.5700, Test Loss: 1.8676
Epoch 114, Train Acc: 63.4023, Train Loss: 1.9985, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.8700, Test Loss: 1.6206
Epoch 115, Train Acc: 63.6664, Train Loss: 2.0013, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3600, Test Loss: 1.6505
Epoch 116, Train Acc: 63.4803, Train Loss: 1.9951, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.0400, Test Loss: 1.7102
Epoch 117, Train Acc: 63.3843, Train Loss: 1.9986, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.7800, Test Loss: 1.6998
Epoch 118, Train Acc: 63.5123, Train Loss: 2.0011, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.8000, Test Loss: 1.6094
Epoch 119, Train Acc: 63.2502, Train Loss: 1.9854, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.5900, Test Loss: 1.6236
Epoch 120, Train Acc: 63.2863, Train Loss: 1.9969, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.0500, Test Loss: 1.6689
Epoch 121, Train Acc: 63.5703, Train Loss: 1.9926, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.8100, Test Loss: 1.6560
Epoch 122, Train Acc: 63.3443, Train Loss: 2.0055, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.2400, Test Loss: 1.7228
Epoch 123, Train Acc: 63.3823, Train Loss: 1.9864, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.9900, Test Loss: 1.5920
Epoch 124, Train Acc: 63.5363, Train Loss: 1.9890, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.8600, Test Loss: 1.5987
Epoch 125, Train Acc: 63.5543, Train Loss: 1.9937, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.7600, Test Loss: 1.5949
Epoch 126, Train Acc: 63.3743, Train Loss: 1.9887, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.1900, Test Loss: 1.6492
Epoch 127, Train Acc: 63.4523, Train Loss: 1.9858, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.4000, Test Loss: 1.5844
Epoch 128, Train Acc: 63.6344, Train Loss: 1.9820, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.3100, Test Loss: 1.5876
Epoch 129, Train Acc: 63.1782, Train Loss: 1.9954, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.2000, Test Loss: 1.5231
Epoch 130, Train Acc: 63.7264, Train Loss: 1.9800, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.9200, Test Loss: 1.9841
Epoch 131, Train Acc: 63.5243, Train Loss: 1.9913, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.9400, Test Loss: 1.6483
Epoch 132, Train Acc: 63.3463, Train Loss: 1.9916, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3700, Test Loss: 1.6936
Epoch 133, Train Acc: 63.5063, Train Loss: 1.9880, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.9500, Test Loss: 1.6908
Epoch 134, Train Acc: 63.7544, Train Loss: 1.9869, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6600, Test Loss: 1.7074
Epoch 135, Train Acc: 63.6944, Train Loss: 1.9794, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.6600, Test Loss: 1.6500
Epoch 136, Train Acc: 63.5243, Train Loss: 1.9824, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.4700, Test Loss: 1.8054
Epoch 137, Train Acc: 63.2302, Train Loss: 1.9898, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.0000, Test Loss: 1.6068
Epoch 138, Train Acc: 63.4903, Train Loss: 1.9934, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.0000, Test Loss: 1.7192
Epoch 139, Train Acc: 63.7964, Train Loss: 1.9886, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.2700, Test Loss: 1.5979
Epoch 140, Train Acc: 63.4963, Train Loss: 1.9878, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.4800, Test Loss: 1.6520
Epoch 141, Train Acc: 63.9245, Train Loss: 1.9797, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.4900, Test Loss: 1.5806
Epoch 142, Train Acc: 63.7764, Train Loss: 1.9823, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.8300, Test Loss: 1.7396
Epoch 143, Train Acc: 63.7764, Train Loss: 1.9885, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.6200, Test Loss: 1.5597
Epoch 144, Train Acc: 63.4883, Train Loss: 1.9915, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.7500, Test Loss: 1.5504
Epoch 145, Train Acc: 63.7764, Train Loss: 1.9842, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.9700, Test Loss: 1.7083
Epoch 146, Train Acc: 64.0465, Train Loss: 1.9668, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.7900, Test Loss: 1.6861
Epoch 147, Train Acc: 63.5823, Train Loss: 1.9833, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.3100, Test Loss: 1.5740
Epoch 148, Train Acc: 63.6564, Train Loss: 1.9767, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.8700, Test Loss: 1.6908
Epoch 149, Train Acc: 63.8344, Train Loss: 1.9832, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.6700, Test Loss: 1.6680
Epoch 150, Train Acc: 63.4243, Train Loss: 1.9989, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.2500, Test Loss: 1.6485
Epoch 151, Train Acc: 70.4225, Train Loss: 1.5493, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 67.4600, Test Loss: 1.2482
Epoch 152, Train Acc: 72.0350, Train Loss: 1.4501, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 68.2600, Test Loss: 1.2451
Epoch 153, Train Acc: 72.8473, Train Loss: 1.4173, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 68.7600, Test Loss: 1.2372
Epoch 154, Train Acc: 73.5215, Train Loss: 1.3971, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 69.0400, Test Loss: 1.2454
