Epoch 1, Train Acc: 8.8388, Train Loss: 7.0165, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 12.7500, Test Loss: 3.7842
Epoch 2, Train Acc: 19.0341, Train Loss: 6.1816, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 23.1000, Test Loss: 3.3678
Epoch 3, Train Acc: 29.0153, Train Loss: 5.4687, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 32.1600, Test Loss: 3.0559
Epoch 4, Train Acc: 36.0655, Train Loss: 5.0014, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 33.6500, Test Loss: 3.0085
Epoch 5, Train Acc: 41.3812, Train Loss: 4.6771, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 39.6700, Test Loss: 2.6992
Epoch 6, Train Acc: 44.3702, Train Loss: 4.4771, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 39.5300, Test Loss: 2.7812
Epoch 7, Train Acc: 46.8590, Train Loss: 4.3308, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 44.1400, Test Loss: 2.5516
Epoch 8, Train Acc: 48.3315, Train Loss: 4.2385, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 42.4300, Test Loss: 2.6226
Epoch 9, Train Acc: 50.0420, Train Loss: 4.1446, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 42.0600, Test Loss: 2.6533
Epoch 10, Train Acc: 51.2404, Train Loss: 4.0827, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 44.2900, Test Loss: 2.5750
Epoch 11, Train Acc: 52.2907, Train Loss: 4.0152, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 43.5800, Test Loss: 2.6271
Epoch 12, Train Acc: 53.0410, Train Loss: 3.9719, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 48.8800, Test Loss: 2.4415
Epoch 13, Train Acc: 53.5431, Train Loss: 3.9366, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.3200, Test Loss: 2.5431
Epoch 14, Train Acc: 54.2634, Train Loss: 3.9058, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.3200, Test Loss: 2.5058
Epoch 15, Train Acc: 54.4234, Train Loss: 3.8943, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.7700, Test Loss: 2.4720
Epoch 16, Train Acc: 54.8195, Train Loss: 3.8565, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 48.6700, Test Loss: 2.4843
Epoch 17, Train Acc: 55.1497, Train Loss: 3.8386, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 44.3800, Test Loss: 2.5431
Epoch 18, Train Acc: 55.5158, Train Loss: 3.8172, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 45.5300, Test Loss: 2.5630
Epoch 19, Train Acc: 55.7338, Train Loss: 3.8154, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.7700, Test Loss: 2.4440
Epoch 20, Train Acc: 56.3380, Train Loss: 3.7841, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.0800, Test Loss: 2.3638
Epoch 21, Train Acc: 56.0900, Train Loss: 3.7710, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.2000, Test Loss: 2.4226
Epoch 22, Train Acc: 56.5741, Train Loss: 3.7636, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.4500, Test Loss: 2.3325
Epoch 23, Train Acc: 56.7582, Train Loss: 3.7463, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 46.5000, Test Loss: 2.5476
Epoch 24, Train Acc: 57.0643, Train Loss: 3.7475, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.2600, Test Loss: 2.4457
Epoch 25, Train Acc: 57.0903, Train Loss: 3.7291, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.4100, Test Loss: 2.2574
Epoch 26, Train Acc: 57.3644, Train Loss: 3.7187, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.1100, Test Loss: 2.2716
Epoch 27, Train Acc: 57.2743, Train Loss: 3.7159, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.7000, Test Loss: 2.3343
Epoch 28, Train Acc: 57.3003, Train Loss: 3.7100, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.0500, Test Loss: 2.3741
