Epoch 1, Train Acc: 6.9922, Train Loss: 7.6988, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 12.7000, Test Loss: 3.6954
Epoch 32, Train Acc: 65.1508, Train Loss: 2.1492, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.2400, Test Loss: 1.5500
Epoch 33, Train Acc: 65.3789, Train Loss: 2.1373, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.1200, Test Loss: 1.7953
Epoch 34, Train Acc: 65.3029, Train Loss: 2.1419, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.7000, Test Loss: 1.5606
Epoch 35, Train Acc: 65.5570, Train Loss: 2.1269, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6200, Test Loss: 1.7505
Epoch 36, Train Acc: 65.2869, Train Loss: 2.1299, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.0300, Test Loss: 1.6704
Epoch 37, Train Acc: 65.5170, Train Loss: 2.1177, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.6200, Test Loss: 1.6103
Epoch 38, Train Acc: 65.6990, Train Loss: 2.1081, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.1500, Test Loss: 1.4960
Epoch 39, Train Acc: 65.6490, Train Loss: 2.1019, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.3600, Test Loss: 1.6133
Epoch 40, Train Acc: 65.7710, Train Loss: 2.1037, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.2100, Test Loss: 1.6146
Epoch 41, Train Acc: 65.8191, Train Loss: 2.1017, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.3900, Test Loss: 1.5307
Epoch 42, Train Acc: 66.1152, Train Loss: 2.0889, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.2900, Test Loss: 1.4713
Epoch 43, Train Acc: 65.8831, Train Loss: 2.0972, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.2400, Test Loss: 1.5095
Epoch 44, Train Acc: 66.2892, Train Loss: 2.0809, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.1100, Test Loss: 1.5336
Epoch 45, Train Acc: 66.1192, Train Loss: 2.0825, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.4800, Test Loss: 1.5084
Epoch 46, Train Acc: 66.4493, Train Loss: 2.0789, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.4900, Test Loss: 1.7290
Epoch 47, Train Acc: 66.2132, Train Loss: 2.0684, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.3300, Test Loss: 1.4924
Epoch 48, Train Acc: 66.3692, Train Loss: 2.0746, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.8500, Test Loss: 1.7210
Epoch 49, Train Acc: 66.3812, Train Loss: 2.0702, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.9100, Test Loss: 1.5776
Epoch 50, Train Acc: 66.5253, Train Loss: 2.0569, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.9600, Test Loss: 1.6648
Epoch 51, Train Acc: 66.3172, Train Loss: 2.0611, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.8600, Test Loss: 1.7180
Epoch 52, Train Acc: 66.6553, Train Loss: 2.0468, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.3700, Test Loss: 1.6540
Epoch 53, Train Acc: 66.3992, Train Loss: 2.0636, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.0200, Test Loss: 1.5851
Epoch 54, Train Acc: 66.8074, Train Loss: 2.0520, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.5700, Test Loss: 1.5085
Epoch 55, Train Acc: 66.8954, Train Loss: 2.0420, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.7800, Test Loss: 1.6181
Epoch 56, Train Acc: 66.6593, Train Loss: 2.0474, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.4900, Test Loss: 1.5323
Epoch 57, Train Acc: 66.9194, Train Loss: 2.0392, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.7300, Test Loss: 1.5610
Epoch 58, Train Acc: 66.8674, Train Loss: 2.0361, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.9300, Test Loss: 1.5062
Epoch 59, Train Acc: 66.7514, Train Loss: 2.0348, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.0300, Test Loss: 1.5047
Epoch 60, Train Acc: 66.7694, Train Loss: 2.0349, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.1400, Test Loss: 1.6133
Epoch 61, Train Acc: 66.7474, Train Loss: 2.0379, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.6300, Test Loss: 1.5114
Epoch 62, Train Acc: 66.7814, Train Loss: 2.0375, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.6800, Test Loss: 1.5436
Epoch 63, Train Acc: 67.2795, Train Loss: 2.0176, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.7000, Test Loss: 1.5839
Epoch 64, Train Acc: 67.1155, Train Loss: 2.0187, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.1100, Test Loss: 1.7619
Epoch 65, Train Acc: 67.2735, Train Loss: 2.0246, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.5200, Test Loss: 1.6711
Epoch 66, Train Acc: 66.9814, Train Loss: 2.0363, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 61.3300, Test Loss: 1.4430
Epoch 67, Train Acc: 67.2055, Train Loss: 2.0129, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.5200, Test Loss: 1.5391
Epoch 68, Train Acc: 67.1015, Train Loss: 2.0157, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.3100, Test Loss: 1.5494
Epoch 69, Train Acc: 67.4236, Train Loss: 2.0047, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.0900, Test Loss: 1.6200
Epoch 70, Train Acc: 67.3456, Train Loss: 2.0182, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.3400, Test Loss: 1.5654
Epoch 71, Train Acc: 67.3155, Train Loss: 1.9999, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.6000, Test Loss: 1.4928
Epoch 72, Train Acc: 67.1535, Train Loss: 2.0256, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.6000, Test Loss: 1.5102
Epoch 73, Train Acc: 67.4756, Train Loss: 2.0069, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 61.3200, Test Loss: 1.4195
Epoch 74, Train Acc: 67.6797, Train Loss: 2.0003, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.9200, Test Loss: 1.5719
Epoch 75, Train Acc: 67.3195, Train Loss: 2.0050, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.0700, Test Loss: 1.5927
Epoch 76, Train Acc: 67.3375, Train Loss: 2.0026, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.1500, Test Loss: 1.5677
Epoch 77, Train Acc: 67.1655, Train Loss: 2.0058, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.7500, Test Loss: 1.5427
Epoch 78, Train Acc: 67.4276, Train Loss: 2.0022, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 61.0700, Test Loss: 1.4562
Epoch 79, Train Acc: 67.3836, Train Loss: 2.0009, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 62.0600, Test Loss: 1.4213
Epoch 80, Train Acc: 67.5836, Train Loss: 1.9939, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.2200, Test Loss: 1.5847
Epoch 81, Train Acc: 67.5756, Train Loss: 1.9957, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.1700, Test Loss: 1.5914
Epoch 82, Train Acc: 67.3796, Train Loss: 2.0011, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.5600, Test Loss: 1.8179
Epoch 83, Train Acc: 67.6256, Train Loss: 1.9923, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.7800, Test Loss: 1.5487
Epoch 84, Train Acc: 67.7017, Train Loss: 1.9898, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.9700, Test Loss: 1.6209
Epoch 85, Train Acc: 67.6797, Train Loss: 1.9955, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.7800, Test Loss: 1.5867
Epoch 86, Train Acc: 67.7397, Train Loss: 1.9863, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.8900, Test Loss: 1.5737
Epoch 87, Train Acc: 67.7957, Train Loss: 1.9821, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.5700, Test Loss: 1.4969
Epoch 88, Train Acc: 67.4836, Train Loss: 1.9916, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.0800, Test Loss: 1.5339
Epoch 89, Train Acc: 67.2655, Train Loss: 2.0047, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.5400, Test Loss: 1.4775
Epoch 90, Train Acc: 67.6657, Train Loss: 1.9771, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.4000, Test Loss: 1.5860
Epoch 91, Train Acc: 67.9297, Train Loss: 1.9817, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.2700, Test Loss: 1.4656
Epoch 92, Train Acc: 67.8717, Train Loss: 1.9786, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.0900, Test Loss: 1.5706
Epoch 93, Train Acc: 67.5016, Train Loss: 1.9869, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.7700, Test Loss: 1.6336
Epoch 94, Train Acc: 67.9137, Train Loss: 1.9675, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.5700, Test Loss: 1.5998
Epoch 95, Train Acc: 67.8017, Train Loss: 1.9819, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.6900, Test Loss: 1.6680
Epoch 96, Train Acc: 67.9717, Train Loss: 1.9690, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.2800, Test Loss: 1.5402
Epoch 97, Train Acc: 67.6156, Train Loss: 1.9759, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.9900, Test Loss: 1.5844
Epoch 98, Train Acc: 67.4136, Train Loss: 1.9864, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.3900, Test Loss: 1.5553
Epoch 99, Train Acc: 67.9717, Train Loss: 1.9681, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.9300, Test Loss: 1.5726
Epoch 100, Train Acc: 68.0678, Train Loss: 1.9520, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.0500, Test Loss: 1.4955
Epoch 101, Train Acc: 67.7817, Train Loss: 1.9805, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.4400, Test Loss: 1.5221
Epoch 102, Train Acc: 67.8057, Train Loss: 1.9727, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 61.1500, Test Loss: 1.4616
Epoch 103, Train Acc: 67.5976, Train Loss: 1.9859, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.6300, Test Loss: 1.4823
Epoch 104, Train Acc: 67.5956, Train Loss: 1.9706, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 61.1300, Test Loss: 1.4656
Epoch 105, Train Acc: 67.7577, Train Loss: 1.9683, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.4000, Test Loss: 1.5206
Epoch 106, Train Acc: 67.8817, Train Loss: 1.9656, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.5400, Test Loss: 1.6009
Epoch 107, Train Acc: 67.7737, Train Loss: 1.9707, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.4300, Test Loss: 1.6898
Epoch 108, Train Acc: 68.0378, Train Loss: 1.9526, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.3800, Test Loss: 1.5033
Epoch 109, Train Acc: 68.0818, Train Loss: 1.9642, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.8500, Test Loss: 1.4630
Epoch 110, Train Acc: 67.7797, Train Loss: 1.9611, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 61.7400, Test Loss: 1.4168
Epoch 111, Train Acc: 67.8797, Train Loss: 1.9635, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.7400, Test Loss: 1.6632
Epoch 112, Train Acc: 67.8997, Train Loss: 1.9658, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.0300, Test Loss: 1.5318
Epoch 113, Train Acc: 68.1318, Train Loss: 1.9499, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.7900, Test Loss: 1.5108
Epoch 114, Train Acc: 67.7457, Train Loss: 1.9640, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3500, Test Loss: 1.6812
Epoch 115, Train Acc: 68.2078, Train Loss: 1.9473, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.7200, Test Loss: 1.5072
Epoch 116, Train Acc: 68.1758, Train Loss: 1.9451, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.2100, Test Loss: 1.5163
Epoch 117, Train Acc: 68.0278, Train Loss: 1.9486, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 61.3800, Test Loss: 1.4626
Epoch 118, Train Acc: 68.1938, Train Loss: 1.9452, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 62.1800, Test Loss: 1.4039
Epoch 119, Train Acc: 68.0578, Train Loss: 1.9543, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 61.0800, Test Loss: 1.4665
Epoch 120, Train Acc: 68.1078, Train Loss: 1.9499, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.4500, Test Loss: 1.5498
Epoch 121, Train Acc: 68.0258, Train Loss: 1.9529, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.9400, Test Loss: 1.5349
Epoch 122, Train Acc: 67.8617, Train Loss: 1.9525, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.9300, Test Loss: 1.7149
Epoch 123, Train Acc: 68.0678, Train Loss: 1.9611, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.2400, Test Loss: 1.4557
Epoch 124, Train Acc: 68.2038, Train Loss: 1.9492, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.3700, Test Loss: 1.5736
Epoch 125, Train Acc: 68.1958, Train Loss: 1.9460, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 62.0500, Test Loss: 1.4199
Epoch 126, Train Acc: 68.2038, Train Loss: 1.9385, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.3000, Test Loss: 1.5099
Epoch 127, Train Acc: 67.8777, Train Loss: 1.9472, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.1300, Test Loss: 1.5981
Epoch 128, Train Acc: 68.2138, Train Loss: 1.9495, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.3700, Test Loss: 1.5032
Epoch 129, Train Acc: 68.5119, Train Loss: 1.9374, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.9300, Test Loss: 1.5609
Epoch 130, Train Acc: 67.8157, Train Loss: 1.9469, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.3800, Test Loss: 1.5280
Epoch 131, Train Acc: 68.1938, Train Loss: 1.9384, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 61.7300, Test Loss: 1.4408
Epoch 132, Train Acc: 68.3699, Train Loss: 1.9362, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.7400, Test Loss: 1.4477
Epoch 133, Train Acc: 67.8557, Train Loss: 1.9471, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.6800, Test Loss: 1.5728
Epoch 134, Train Acc: 67.8717, Train Loss: 1.9563, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.5900, Test Loss: 1.5316
Epoch 135, Train Acc: 68.1738, Train Loss: 1.9366, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 61.5200, Test Loss: 1.4236
Epoch 136, Train Acc: 68.1098, Train Loss: 1.9392, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.1800, Test Loss: 1.5741
Epoch 137, Train Acc: 68.3119, Train Loss: 1.9371, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.9700, Test Loss: 1.5182
Epoch 138, Train Acc: 68.2398, Train Loss: 1.9361, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.8300, Test Loss: 1.5940
Epoch 139, Train Acc: 68.3639, Train Loss: 1.9327, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.4200, Test Loss: 1.5812
Epoch 140, Train Acc: 68.4799, Train Loss: 1.9290, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.5400, Test Loss: 1.4619
Epoch 141, Train Acc: 68.2498, Train Loss: 1.9335, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.6500, Test Loss: 1.7113
Epoch 142, Train Acc: 68.4599, Train Loss: 1.9229, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.6000, Test Loss: 1.5258
Epoch 143, Train Acc: 68.0638, Train Loss: 1.9226, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.4800, Test Loss: 1.5047
Epoch 144, Train Acc: 68.1718, Train Loss: 1.9427, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.2900, Test Loss: 1.5547
Epoch 145, Train Acc: 68.1678, Train Loss: 1.9388, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.3100, Test Loss: 1.5664
Epoch 146, Train Acc: 68.2939, Train Loss: 1.9384, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.0800, Test Loss: 1.5225
Epoch 147, Train Acc: 67.8137, Train Loss: 1.9502, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.5500, Test Loss: 1.5172
Epoch 148, Train Acc: 68.3019, Train Loss: 1.9208, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.0000, Test Loss: 1.5770
Epoch 149, Train Acc: 68.6520, Train Loss: 1.9220, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.5700, Test Loss: 1.6780
Epoch 150, Train Acc: 68.3059, Train Loss: 1.9274, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 62.0000, Test Loss: 1.4606
Epoch 151, Train Acc: 76.5465, Train Loss: 1.3844, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 71.9900, Test Loss: 1.0457
Epoch 152, Train Acc: 79.3114, Train Loss: 1.2564, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 71.9700, Test Loss: 1.0205
Epoch 153, Train Acc: 79.9636, Train Loss: 1.2124, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 72.7400, Test Loss: 1.0215
Epoch 154, Train Acc: 80.6018, Train Loss: 1.1775, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 72.6600, Test Loss: 1.0203
