Epoch 1, Train Acc: 8.8048, Train Loss: 30.0928, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 15.4700, Test Loss: 3.9627
Epoch 2, Train Acc: 20.5986, Train Loss: 24.4196, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 26.3300, Test Loss: 3.3399
Epoch 3, Train Acc: 29.7775, Train Loss: 20.4710, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 29.7100, Test Loss: 3.4191
Epoch 4, Train Acc: 36.8898, Train Loss: 17.6832, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 36.6100, Test Loss: 2.7720
Epoch 5, Train Acc: 41.7574, Train Loss: 15.9177, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 39.6900, Test Loss: 2.8142
Epoch 6, Train Acc: 45.2585, Train Loss: 14.6802, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 39.1300, Test Loss: 2.7015
Epoch 7, Train Acc: 47.5712, Train Loss: 13.8260, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 45.7100, Test Loss: 2.3171
Epoch 8, Train Acc: 49.2418, Train Loss: 13.2582, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 45.8500, Test Loss: 2.3568
Epoch 9, Train Acc: 50.9143, Train Loss: 12.6762, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 46.5200, Test Loss: 2.4042
Epoch 10, Train Acc: 52.0887, Train Loss: 12.3626, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 46.3100, Test Loss: 2.5400
Epoch 11, Train Acc: 53.1650, Train Loss: 12.0407, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 43.9400, Test Loss: 2.7739
