Epoch 1, Train Acc: 9.0969, Train Loss: 7.6748, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 14.4500, Test Loss: 3.6375
Epoch 24, Train Acc: 57.5124, Train Loss: 3.5170, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.6300, Test Loss: 1.9759
Epoch 25, Train Acc: 57.6284, Train Loss: 3.5095, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.4000, Test Loss: 1.9748
Epoch 26, Train Acc: 57.7585, Train Loss: 3.5005, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.2900, Test Loss: 1.9745
Epoch 27, Train Acc: 58.0546, Train Loss: 3.4967, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.5100, Test Loss: 1.9747
Epoch 28, Train Acc: 57.7845, Train Loss: 3.4880, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.5000, Test Loss: 1.9967
Epoch 29, Train Acc: 58.0546, Train Loss: 3.4739, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 48.7600, Test Loss: 2.0626
Epoch 30, Train Acc: 58.3607, Train Loss: 3.4701, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 47.9200, Test Loss: 2.1264
Epoch 31, Train Acc: 58.4427, Train Loss: 3.4533, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.6400, Test Loss: 1.9760
Epoch 32, Train Acc: 58.2626, Train Loss: 3.4539, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.1200, Test Loss: 1.9410
Epoch 33, Train Acc: 58.6768, Train Loss: 3.4416, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.8400, Test Loss: 1.9354
Epoch 34, Train Acc: 58.5807, Train Loss: 3.4387, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.3800, Test Loss: 1.8742
Epoch 35, Train Acc: 58.5747, Train Loss: 3.4463, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.8400, Test Loss: 1.8062
Epoch 36, Train Acc: 58.5827, Train Loss: 3.4261, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.0000, Test Loss: 1.9987
Epoch 37, Train Acc: 59.0309, Train Loss: 3.4124, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 48.8000, Test Loss: 2.0645
Epoch 38, Train Acc: 58.8428, Train Loss: 3.4230, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.2200, Test Loss: 1.9640
Epoch 39, Train Acc: 59.0409, Train Loss: 3.4109, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.4900, Test Loss: 1.8942
Epoch 40, Train Acc: 58.9409, Train Loss: 3.4047, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.5100, Test Loss: 1.9966
Epoch 41, Train Acc: 59.0409, Train Loss: 3.4046, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.1900, Test Loss: 1.9513
Epoch 42, Train Acc: 59.0889, Train Loss: 3.4074, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.1100, Test Loss: 1.9302
Epoch 43, Train Acc: 59.5271, Train Loss: 3.3972, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.9000, Test Loss: 1.8926
Epoch 44, Train Acc: 59.4310, Train Loss: 3.3870, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.9900, Test Loss: 1.8916
Epoch 45, Train Acc: 59.3250, Train Loss: 3.3790, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 47.3400, Test Loss: 2.1003
Epoch 46, Train Acc: 59.2730, Train Loss: 3.3814, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.5400, Test Loss: 1.9934
Epoch 47, Train Acc: 59.6451, Train Loss: 3.3785, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 48.9300, Test Loss: 2.0226
Epoch 48, Train Acc: 59.4930, Train Loss: 3.3691, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.3500, Test Loss: 1.8655
Epoch 49, Train Acc: 59.5471, Train Loss: 3.3648, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.8500, Test Loss: 1.9578
Epoch 50, Train Acc: 59.6911, Train Loss: 3.3599, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.3800, Test Loss: 1.9669
Epoch 51, Train Acc: 59.6671, Train Loss: 3.3597, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.7300, Test Loss: 1.8903
Epoch 52, Train Acc: 59.4510, Train Loss: 3.3627, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6500, Test Loss: 1.8214
Epoch 53, Train Acc: 59.6851, Train Loss: 3.3586, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.5400, Test Loss: 1.9846
Epoch 54, Train Acc: 59.9312, Train Loss: 3.3504, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.9900, Test Loss: 1.8151
Epoch 55, Train Acc: 59.8191, Train Loss: 3.3430, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.8200, Test Loss: 1.8983
Epoch 56, Train Acc: 60.0032, Train Loss: 3.3398, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.5400, Test Loss: 2.0006
Epoch 57, Train Acc: 59.8852, Train Loss: 3.3412, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.6100, Test Loss: 1.9637
Epoch 58, Train Acc: 60.1292, Train Loss: 3.3443, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.4100, Test Loss: 1.9523
Epoch 59, Train Acc: 59.7791, Train Loss: 3.3378, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.0900, Test Loss: 1.9615
Epoch 60, Train Acc: 59.8211, Train Loss: 3.3557, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.4600, Test Loss: 1.8859
Epoch 61, Train Acc: 59.9612, Train Loss: 3.3269, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.1500, Test Loss: 1.9090
Epoch 62, Train Acc: 60.1072, Train Loss: 3.3219, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.9700, Test Loss: 1.8673
Epoch 63, Train Acc: 60.0552, Train Loss: 3.3418, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.5400, Test Loss: 1.8199
Epoch 64, Train Acc: 60.0812, Train Loss: 3.3360, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.5700, Test Loss: 1.8821
Epoch 65, Train Acc: 60.2493, Train Loss: 3.3161, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.0700, Test Loss: 1.9065
Epoch 66, Train Acc: 60.2033, Train Loss: 3.3184, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.4800, Test Loss: 1.8621
Epoch 67, Train Acc: 60.1012, Train Loss: 3.3247, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.4200, Test Loss: 1.8102
Epoch 68, Train Acc: 60.1112, Train Loss: 3.3300, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.4100, Test Loss: 1.7878
Epoch 69, Train Acc: 60.3173, Train Loss: 3.3150, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.6300, Test Loss: 1.9538
Epoch 70, Train Acc: 60.1973, Train Loss: 3.3196, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.3200, Test Loss: 1.8365
Epoch 71, Train Acc: 60.4593, Train Loss: 3.3147, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.8700, Test Loss: 2.0031
Epoch 72, Train Acc: 60.1753, Train Loss: 3.3124, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.7900, Test Loss: 1.8509
Epoch 73, Train Acc: 60.2813, Train Loss: 3.3043, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.8200, Test Loss: 1.8118
Epoch 74, Train Acc: 60.4253, Train Loss: 3.3041, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.2300, Test Loss: 1.8300
Epoch 75, Train Acc: 60.1512, Train Loss: 3.3198, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.0400, Test Loss: 1.9588
Epoch 76, Train Acc: 60.2493, Train Loss: 3.3220, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 48.8200, Test Loss: 2.0438
Epoch 77, Train Acc: 60.2553, Train Loss: 3.2998, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.4800, Test Loss: 1.9433
Epoch 78, Train Acc: 60.2333, Train Loss: 3.3159, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.2500, Test Loss: 2.0385
Epoch 79, Train Acc: 60.1973, Train Loss: 3.3047, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.5000, Test Loss: 2.0310
Epoch 80, Train Acc: 60.4553, Train Loss: 3.3029, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.4700, Test Loss: 2.0765
Epoch 81, Train Acc: 60.4273, Train Loss: 3.2985, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.8700, Test Loss: 1.7869
Epoch 82, Train Acc: 60.3393, Train Loss: 3.3105, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.6500, Test Loss: 1.9223
Epoch 83, Train Acc: 60.3933, Train Loss: 3.3053, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.8600, Test Loss: 1.8336
Epoch 84, Train Acc: 60.6874, Train Loss: 3.2985, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.7600, Test Loss: 1.8361
Epoch 85, Train Acc: 60.6854, Train Loss: 3.2772, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6600, Test Loss: 1.8612
Epoch 86, Train Acc: 60.3713, Train Loss: 3.3036, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.3200, Test Loss: 1.8859
Epoch 87, Train Acc: 60.5214, Train Loss: 3.2884, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.1600, Test Loss: 1.8846
Epoch 88, Train Acc: 60.3533, Train Loss: 3.2991, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.4000, Test Loss: 1.8501
Epoch 89, Train Acc: 60.4553, Train Loss: 3.2984, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.5200, Test Loss: 1.8618
Epoch 90, Train Acc: 60.3373, Train Loss: 3.3099, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.6000, Test Loss: 1.8983
Epoch 91, Train Acc: 60.5494, Train Loss: 3.2947, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.3900, Test Loss: 1.9359
Epoch 92, Train Acc: 61.0595, Train Loss: 3.2869, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.1700, Test Loss: 1.9906
Epoch 93, Train Acc: 60.7274, Train Loss: 3.2976, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.5200, Test Loss: 1.8543
Epoch 94, Train Acc: 60.7014, Train Loss: 3.2833, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.3100, Test Loss: 1.8803
Epoch 95, Train Acc: 60.4613, Train Loss: 3.2835, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.5500, Test Loss: 1.9407
Epoch 96, Train Acc: 60.4433, Train Loss: 3.2883, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.8500, Test Loss: 1.7781
Epoch 97, Train Acc: 60.7034, Train Loss: 3.2832, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.9200, Test Loss: 2.0847
Epoch 98, Train Acc: 60.6434, Train Loss: 3.2863, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.7200, Test Loss: 1.8107
Epoch 99, Train Acc: 60.8555, Train Loss: 3.2807, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.5800, Test Loss: 1.8617
Epoch 100, Train Acc: 60.6394, Train Loss: 3.2873, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.5600, Test Loss: 1.8403
Epoch 101, Train Acc: 60.7875, Train Loss: 3.2849, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.1400, Test Loss: 1.9107
Epoch 102, Train Acc: 60.6274, Train Loss: 3.2778, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.4200, Test Loss: 1.8390
Epoch 103, Train Acc: 60.6634, Train Loss: 3.2816, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.9900, Test Loss: 1.8596
Epoch 104, Train Acc: 60.8035, Train Loss: 3.2779, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.0400, Test Loss: 1.7427
Epoch 105, Train Acc: 60.8075, Train Loss: 3.2757, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.0500, Test Loss: 1.7974
Epoch 106, Train Acc: 60.3993, Train Loss: 3.2992, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.7300, Test Loss: 1.9112
Epoch 107, Train Acc: 60.7474, Train Loss: 3.2726, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.7400, Test Loss: 1.8283
Epoch 108, Train Acc: 60.6514, Train Loss: 3.2829, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.6200, Test Loss: 1.9159
Epoch 109, Train Acc: 60.9895, Train Loss: 3.2708, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.9200, Test Loss: 1.9118
Epoch 110, Train Acc: 60.8655, Train Loss: 3.2731, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.3400, Test Loss: 1.8491
Epoch 111, Train Acc: 60.7154, Train Loss: 3.2881, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.4800, Test Loss: 1.9074
Epoch 112, Train Acc: 60.9915, Train Loss: 3.2707, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.4900, Test Loss: 1.8232
Epoch 113, Train Acc: 60.7995, Train Loss: 3.2787, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.9200, Test Loss: 1.9741
Epoch 114, Train Acc: 60.9315, Train Loss: 3.2797, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.7800, Test Loss: 1.8437
Epoch 115, Train Acc: 60.7554, Train Loss: 3.2669, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.2700, Test Loss: 1.8409
Epoch 116, Train Acc: 60.7434, Train Loss: 3.2746, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.9700, Test Loss: 1.8263
Epoch 117, Train Acc: 60.7534, Train Loss: 3.2774, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.5500, Test Loss: 2.0457
Epoch 118, Train Acc: 60.9275, Train Loss: 3.2651, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.7700, Test Loss: 1.8779
Epoch 119, Train Acc: 60.9535, Train Loss: 3.2717, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 48.4600, Test Loss: 2.1013
Epoch 120, Train Acc: 60.9475, Train Loss: 3.2699, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.2100, Test Loss: 1.8832
Epoch 121, Train Acc: 60.8975, Train Loss: 3.2807, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.8400, Test Loss: 1.8607
Epoch 122, Train Acc: 60.9635, Train Loss: 3.2678, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.5500, Test Loss: 1.8338
Epoch 123, Train Acc: 61.0115, Train Loss: 3.2589, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.0900, Test Loss: 1.8834
Epoch 124, Train Acc: 60.8735, Train Loss: 3.2598, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.1200, Test Loss: 1.8561
Epoch 125, Train Acc: 60.9495, Train Loss: 3.2654, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.9800, Test Loss: 2.0043
Epoch 126, Train Acc: 61.0295, Train Loss: 3.2715, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.9100, Test Loss: 1.7722
Epoch 127, Train Acc: 60.7955, Train Loss: 3.2642, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3900, Test Loss: 1.7580
Epoch 128, Train Acc: 60.8355, Train Loss: 3.2672, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.3900, Test Loss: 1.8625
Epoch 129, Train Acc: 60.9915, Train Loss: 3.2572, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.8200, Test Loss: 1.7656
Epoch 130, Train Acc: 60.8035, Train Loss: 3.2750, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.6700, Test Loss: 1.9113
Epoch 131, Train Acc: 60.8255, Train Loss: 3.2651, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.2000, Test Loss: 1.8612
Epoch 132, Train Acc: 61.0235, Train Loss: 3.2651, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.5500, Test Loss: 1.9255
Epoch 133, Train Acc: 60.5874, Train Loss: 3.2757, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.1300, Test Loss: 1.9326
Epoch 134, Train Acc: 61.1336, Train Loss: 3.2639, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.3100, Test Loss: 1.8982
Epoch 135, Train Acc: 60.9015, Train Loss: 3.2729, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.8800, Test Loss: 1.8588
Epoch 136, Train Acc: 60.6794, Train Loss: 3.2537, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.8400, Test Loss: 1.8886
Epoch 137, Train Acc: 61.0675, Train Loss: 3.2566, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.1200, Test Loss: 1.7490
Epoch 138, Train Acc: 61.1436, Train Loss: 3.2640, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.8300, Test Loss: 1.8232
Epoch 139, Train Acc: 60.6774, Train Loss: 3.2602, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.4600, Test Loss: 1.8456
Epoch 140, Train Acc: 61.0335, Train Loss: 3.2484, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3600, Test Loss: 1.7706
Epoch 141, Train Acc: 61.0615, Train Loss: 3.2597, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.6500, Test Loss: 1.9013
Epoch 142, Train Acc: 60.6234, Train Loss: 3.2737, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.6000, Test Loss: 1.8193
Epoch 143, Train Acc: 61.0675, Train Loss: 3.2606, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.9600, Test Loss: 1.8871
Epoch 144, Train Acc: 60.7754, Train Loss: 3.2596, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.3900, Test Loss: 1.8895
Epoch 145, Train Acc: 60.8935, Train Loss: 3.2614, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.0200, Test Loss: 1.8785
Epoch 146, Train Acc: 61.4717, Train Loss: 3.2510, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.7500, Test Loss: 1.8477
Epoch 147, Train Acc: 61.0655, Train Loss: 3.2474, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.9600, Test Loss: 1.9585
Epoch 148, Train Acc: 61.3176, Train Loss: 3.2471, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.6200, Test Loss: 1.8424
Epoch 149, Train Acc: 61.0976, Train Loss: 3.2544, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.0300, Test Loss: 1.8411
Epoch 150, Train Acc: 60.9115, Train Loss: 3.2591, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.0700, Test Loss: 1.8780
Epoch 151, Train Acc: 70.0284, Train Loss: 2.6174, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 67.7200, Test Loss: 1.4416
Epoch 152, Train Acc: 72.3712, Train Loss: 2.4676, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 68.2300, Test Loss: 1.4183
Epoch 153, Train Acc: 73.2694, Train Loss: 2.4152, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 68.4100, Test Loss: 1.4191
Epoch 154, Train Acc: 73.6396, Train Loss: 2.3797, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 68.4100, Test Loss: 1.4073
