Epoch 1, Train Acc: 2.0186, Train Loss: 6.6085, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 3.2800, Test Loss: 4.4842
Epoch 70, Train Acc: 62.7781, Train Loss: 4.0358, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.2300, Test Loss: 3.2006
Epoch 71, Train Acc: 62.9181, Train Loss: 4.0350, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.6200, Test Loss: 3.1353
Epoch 72, Train Acc: 62.6180, Train Loss: 4.0347, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.2900, Test Loss: 3.1964
Epoch 73, Train Acc: 63.1122, Train Loss: 4.0283, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.5600, Test Loss: 3.1538
Epoch 74, Train Acc: 62.9061, Train Loss: 4.0353, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.1800, Test Loss: 3.2336
Epoch 75, Train Acc: 63.0882, Train Loss: 4.0257, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.4100, Test Loss: 3.2233
Epoch 76, Train Acc: 62.9762, Train Loss: 4.0325, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.8400, Test Loss: 3.2149
Epoch 77, Train Acc: 62.7021, Train Loss: 4.0368, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.6000, Test Loss: 3.3010
Epoch 78, Train Acc: 63.0822, Train Loss: 4.0287, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.2100, Test Loss: 3.2228
Epoch 79, Train Acc: 63.1742, Train Loss: 4.0279, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.1500, Test Loss: 3.2189
Epoch 80, Train Acc: 63.0242, Train Loss: 4.0274, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.2400, Test Loss: 3.1865
Epoch 81, Train Acc: 62.8601, Train Loss: 4.0256, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.7200, Test Loss: 3.1307
Epoch 82, Train Acc: 63.0882, Train Loss: 4.0297, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.0000, Test Loss: 3.2102
Epoch 83, Train Acc: 62.9962, Train Loss: 4.0241, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.2800, Test Loss: 3.1525
Epoch 84, Train Acc: 63.2462, Train Loss: 4.0300, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.2800, Test Loss: 3.2267
Epoch 85, Train Acc: 62.9541, Train Loss: 4.0295, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6600, Test Loss: 3.2755
Epoch 86, Train Acc: 63.1922, Train Loss: 4.0229, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.4200, Test Loss: 3.2450
Epoch 87, Train Acc: 63.1422, Train Loss: 4.0195, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.8800, Test Loss: 3.2137
Epoch 88, Train Acc: 63.1742, Train Loss: 4.0277, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.1700, Test Loss: 3.2148
Epoch 89, Train Acc: 63.1942, Train Loss: 4.0235, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6500, Test Loss: 3.2130
Epoch 90, Train Acc: 63.2242, Train Loss: 4.0195, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 46.1300, Test Loss: 3.3136
Epoch 91, Train Acc: 63.3723, Train Loss: 4.0208, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.7900, Test Loss: 3.1465
Epoch 92, Train Acc: 63.0722, Train Loss: 4.0192, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.5300, Test Loss: 3.2385
Epoch 93, Train Acc: 63.4563, Train Loss: 4.0152, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.2200, Test Loss: 3.1811
Epoch 94, Train Acc: 63.2582, Train Loss: 4.0185, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.5700, Test Loss: 3.2388
Epoch 95, Train Acc: 63.3903, Train Loss: 4.0185, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.2400, Test Loss: 3.2959
Epoch 96, Train Acc: 63.1422, Train Loss: 4.0229, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.5900, Test Loss: 3.2621
Epoch 97, Train Acc: 63.1962, Train Loss: 4.0157, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.4200, Test Loss: 3.1990
Epoch 98, Train Acc: 63.4743, Train Loss: 4.0139, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.7500, Test Loss: 3.1683
Epoch 99, Train Acc: 63.7004, Train Loss: 4.0204, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.1000, Test Loss: 3.1739
Epoch 100, Train Acc: 63.5143, Train Loss: 4.0119, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.5700, Test Loss: 3.2678
Epoch 101, Train Acc: 63.2602, Train Loss: 4.0183, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.5800, Test Loss: 3.2305
Epoch 102, Train Acc: 63.2502, Train Loss: 4.0134, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.6400, Test Loss: 3.1743
Epoch 103, Train Acc: 63.8144, Train Loss: 4.0131, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.5000, Test Loss: 3.1699
Epoch 104, Train Acc: 63.4883, Train Loss: 4.0153, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.4100, Test Loss: 3.1262
Epoch 105, Train Acc: 63.6144, Train Loss: 4.0110, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.8200, Test Loss: 3.2477
Epoch 106, Train Acc: 63.3063, Train Loss: 4.0171, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.9800, Test Loss: 3.2204
Epoch 107, Train Acc: 63.3143, Train Loss: 4.0126, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.4500, Test Loss: 3.2100
Epoch 108, Train Acc: 63.5023, Train Loss: 4.0090, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.3000, Test Loss: 3.1839
Epoch 109, Train Acc: 63.7904, Train Loss: 4.0102, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.0600, Test Loss: 3.2970
Epoch 110, Train Acc: 63.2302, Train Loss: 4.0137, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.0000, Test Loss: 3.1618
Epoch 111, Train Acc: 63.4243, Train Loss: 4.0091, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.0000, Test Loss: 3.1959
Epoch 112, Train Acc: 63.7404, Train Loss: 4.0036, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.7400, Test Loss: 3.1962
Epoch 113, Train Acc: 63.6144, Train Loss: 4.0146, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.4300, Test Loss: 3.1972
Epoch 114, Train Acc: 63.5163, Train Loss: 4.0074, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.0200, Test Loss: 3.1796
Epoch 115, Train Acc: 63.7184, Train Loss: 4.0109, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.8600, Test Loss: 3.1594
Epoch 116, Train Acc: 63.4283, Train Loss: 4.0114, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.5000, Test Loss: 3.2284
Epoch 117, Train Acc: 63.6724, Train Loss: 4.0048, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.4100, Test Loss: 3.1687
Epoch 118, Train Acc: 63.5883, Train Loss: 4.0105, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.9400, Test Loss: 3.1865
Epoch 119, Train Acc: 63.4723, Train Loss: 4.0107, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.0400, Test Loss: 3.1603
Epoch 120, Train Acc: 63.6564, Train Loss: 4.0065, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.4200, Test Loss: 3.1738
Epoch 121, Train Acc: 63.4823, Train Loss: 4.0139, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.3300, Test Loss: 3.1602
Epoch 122, Train Acc: 63.6444, Train Loss: 4.0052, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.3000, Test Loss: 3.1510
Epoch 123, Train Acc: 63.6764, Train Loss: 4.0067, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.2700, Test Loss: 3.2885
Epoch 124, Train Acc: 63.7024, Train Loss: 4.0034, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.2200, Test Loss: 3.2168
Epoch 125, Train Acc: 63.6484, Train Loss: 4.0019, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.4300, Test Loss: 3.3117
Epoch 126, Train Acc: 63.7604, Train Loss: 4.0054, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.1100, Test Loss: 3.0903
Epoch 127, Train Acc: 63.9405, Train Loss: 4.0045, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3900, Test Loss: 3.2032
Epoch 128, Train Acc: 63.4463, Train Loss: 4.0047, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.3500, Test Loss: 3.1495
Epoch 129, Train Acc: 63.9445, Train Loss: 4.0005, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.2600, Test Loss: 3.1608
Epoch 130, Train Acc: 63.4623, Train Loss: 4.0077, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.1700, Test Loss: 3.1999
Epoch 131, Train Acc: 63.4643, Train Loss: 4.0032, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.7800, Test Loss: 3.2195
Epoch 132, Train Acc: 63.6384, Train Loss: 4.0083, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3300, Test Loss: 3.1805
Epoch 133, Train Acc: 63.6864, Train Loss: 4.0020, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.4900, Test Loss: 3.1428
Epoch 134, Train Acc: 63.6764, Train Loss: 4.0016, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.8000, Test Loss: 3.1352
Epoch 135, Train Acc: 63.6024, Train Loss: 4.0038, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.9900, Test Loss: 3.2028
Epoch 136, Train Acc: 63.8344, Train Loss: 3.9984, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.5700, Test Loss: 3.1864
Epoch 137, Train Acc: 63.7584, Train Loss: 4.0037, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.9400, Test Loss: 3.1748
Epoch 138, Train Acc: 63.7664, Train Loss: 4.0016, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.4800, Test Loss: 3.2720
Epoch 139, Train Acc: 63.6224, Train Loss: 4.0017, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.3100, Test Loss: 3.1841
Epoch 140, Train Acc: 63.8624, Train Loss: 4.0008, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.6700, Test Loss: 3.1932
Epoch 141, Train Acc: 63.7924, Train Loss: 3.9983, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.5600, Test Loss: 3.1857
Epoch 142, Train Acc: 63.6864, Train Loss: 4.0057, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3800, Test Loss: 3.1985
Epoch 143, Train Acc: 63.7884, Train Loss: 4.0002, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.0900, Test Loss: 3.2142
Epoch 144, Train Acc: 63.8804, Train Loss: 4.0023, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.7300, Test Loss: 3.1327
Epoch 145, Train Acc: 63.9025, Train Loss: 3.9966, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.2500, Test Loss: 3.1843
Epoch 146, Train Acc: 63.9905, Train Loss: 4.0019, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.0000, Test Loss: 3.1476
Epoch 147, Train Acc: 63.8824, Train Loss: 3.9990, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.5900, Test Loss: 3.1903
Epoch 148, Train Acc: 64.0645, Train Loss: 3.9940, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.7400, Test Loss: 3.1765
Epoch 149, Train Acc: 63.5383, Train Loss: 4.0003, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.7800, Test Loss: 3.1507
Epoch 150, Train Acc: 64.0085, Train Loss: 3.9936, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.4700, Test Loss: 3.1697
Epoch 151, Train Acc: 72.7913, Train Loss: 3.6630, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 69.6600, Test Loss: 2.8986
Epoch 152, Train Acc: 75.4441, Train Loss: 3.5873, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 70.5600, Test Loss: 2.9103
Epoch 153, Train Acc: 76.4625, Train Loss: 3.5598, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 70.7000, Test Loss: 2.8843
Epoch 154, Train Acc: 77.0186, Train Loss: 3.5436, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 71.1600, Test Loss: 2.8800
