Epoch 1, Train Acc: 7.4744, Train Loss: 5.3026, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 10.6300, Test Loss: 3.9921
Epoch 26, Train Acc: 61.3796, Train Loss: 10.7785, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6400, Test Loss: 1.9694
Epoch 27, Train Acc: 61.7618, Train Loss: 10.7184, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.0000, Test Loss: 1.9356
Epoch 28, Train Acc: 62.0979, Train Loss: 10.6180, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.7500, Test Loss: 1.8002
Epoch 29, Train Acc: 62.0178, Train Loss: 10.5920, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.3200, Test Loss: 2.1946
Epoch 30, Train Acc: 62.0699, Train Loss: 10.6241, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.4000, Test Loss: 1.7781
Epoch 31, Train Acc: 61.9038, Train Loss: 10.5234, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.2700, Test Loss: 2.3695
Epoch 32, Train Acc: 62.2179, Train Loss: 10.4865, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.3800, Test Loss: 2.0519
Epoch 33, Train Acc: 62.6360, Train Loss: 10.4630, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.4300, Test Loss: 2.2713
Epoch 34, Train Acc: 62.5940, Train Loss: 10.4471, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.9200, Test Loss: 1.9956
Epoch 35, Train Acc: 62.6420, Train Loss: 10.4484, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6800, Test Loss: 1.9977
Epoch 36, Train Acc: 62.8921, Train Loss: 10.3714, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.3700, Test Loss: 1.9874
Epoch 37, Train Acc: 62.8681, Train Loss: 10.3600, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.9400, Test Loss: 2.0768
Epoch 38, Train Acc: 62.8921, Train Loss: 10.3546, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.5800, Test Loss: 1.8644
Epoch 39, Train Acc: 63.0642, Train Loss: 10.3121, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3700, Test Loss: 1.9407
Epoch 40, Train Acc: 63.4043, Train Loss: 10.2328, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.7700, Test Loss: 1.8089
Epoch 41, Train Acc: 63.1622, Train Loss: 10.2888, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.5000, Test Loss: 2.1470
Epoch 42, Train Acc: 63.1122, Train Loss: 10.2919, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.2300, Test Loss: 1.7476
Epoch 43, Train Acc: 63.2062, Train Loss: 10.2404, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.5100, Test Loss: 1.8741
Epoch 44, Train Acc: 63.4223, Train Loss: 10.1702, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.8600, Test Loss: 2.0352
Epoch 45, Train Acc: 63.1142, Train Loss: 10.2416, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.1900, Test Loss: 1.9407
Epoch 46, Train Acc: 63.3503, Train Loss: 10.1501, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.9500, Test Loss: 2.0598
Epoch 47, Train Acc: 63.5984, Train Loss: 10.1427, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.4800, Test Loss: 1.7541
Epoch 48, Train Acc: 63.9025, Train Loss: 10.0844, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.7000, Test Loss: 1.7538
Epoch 49, Train Acc: 63.3143, Train Loss: 10.1454, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.5300, Test Loss: 1.8884
Epoch 50, Train Acc: 63.5964, Train Loss: 10.0965, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.4900, Test Loss: 2.0631
Epoch 51, Train Acc: 63.5223, Train Loss: 10.0688, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.5800, Test Loss: 1.8824
Epoch 52, Train Acc: 63.5403, Train Loss: 10.1376, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.9100, Test Loss: 1.8714
Epoch 53, Train Acc: 63.7564, Train Loss: 10.0466, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.2800, Test Loss: 1.8733
Epoch 54, Train Acc: 63.6484, Train Loss: 10.0805, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.3600, Test Loss: 1.7100
Epoch 55, Train Acc: 63.6104, Train Loss: 10.1084, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.6300, Test Loss: 1.9822
Epoch 56, Train Acc: 63.8744, Train Loss: 10.0758, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.2400, Test Loss: 1.8364
Epoch 57, Train Acc: 64.0145, Train Loss: 9.9668, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.7300, Test Loss: 1.8697
Epoch 58, Train Acc: 63.8004, Train Loss: 10.0958, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.2100, Test Loss: 2.0023
Epoch 59, Train Acc: 63.6964, Train Loss: 10.0061, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6300, Test Loss: 2.0884
Epoch 60, Train Acc: 64.0965, Train Loss: 9.9491, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.1200, Test Loss: 2.0492
Epoch 61, Train Acc: 63.8904, Train Loss: 10.0339, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.8000, Test Loss: 1.8772
Epoch 62, Train Acc: 64.0785, Train Loss: 9.9066, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.8400, Test Loss: 2.2180
Epoch 63, Train Acc: 63.9525, Train Loss: 9.9786, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.0600, Test Loss: 1.7639
Epoch 64, Train Acc: 64.0485, Train Loss: 9.9638, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.7600, Test Loss: 1.8235
Epoch 65, Train Acc: 64.0565, Train Loss: 9.9499, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.2400, Test Loss: 1.7670
Epoch 66, Train Acc: 64.0525, Train Loss: 10.0018, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.2700, Test Loss: 1.8229
Epoch 67, Train Acc: 64.3966, Train Loss: 9.9536, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.1000, Test Loss: 1.8505
Epoch 68, Train Acc: 64.2266, Train Loss: 9.9571, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.4800, Test Loss: 1.8037
Epoch 69, Train Acc: 64.5227, Train Loss: 9.9078, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.4400, Test Loss: 2.0477
Epoch 70, Train Acc: 64.5166, Train Loss: 9.8794, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.1900, Test Loss: 2.0085
Epoch 71, Train Acc: 64.2186, Train Loss: 9.9486, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.1500, Test Loss: 1.7680
Epoch 72, Train Acc: 64.8207, Train Loss: 9.8884, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.8000, Test Loss: 1.7898
Epoch 73, Train Acc: 64.2105, Train Loss: 9.9266, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.8700, Test Loss: 1.8886
Epoch 74, Train Acc: 64.3006, Train Loss: 9.9248, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.0900, Test Loss: 1.9780
Epoch 75, Train Acc: 64.4146, Train Loss: 9.9076, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.8700, Test Loss: 1.8716
Epoch 76, Train Acc: 64.6347, Train Loss: 9.8283, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.8600, Test Loss: 1.8995
Epoch 77, Train Acc: 64.2866, Train Loss: 9.8907, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.4200, Test Loss: 1.7841
Epoch 78, Train Acc: 64.5066, Train Loss: 9.8527, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.0200, Test Loss: 1.9485
Epoch 79, Train Acc: 64.5927, Train Loss: 9.8804, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.7800, Test Loss: 2.0176
Epoch 80, Train Acc: 64.4746, Train Loss: 9.8673, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.5700, Test Loss: 1.8139
Epoch 81, Train Acc: 64.5527, Train Loss: 9.8591, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.8400, Test Loss: 1.7971
Epoch 82, Train Acc: 64.3686, Train Loss: 9.8128, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.6800, Test Loss: 1.8748
Epoch 83, Train Acc: 64.6707, Train Loss: 9.8168, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.1500, Test Loss: 1.7896
Epoch 84, Train Acc: 64.3106, Train Loss: 9.8483, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.2400, Test Loss: 1.7350
Epoch 85, Train Acc: 64.6747, Train Loss: 9.8061, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.1300, Test Loss: 2.1168
Epoch 86, Train Acc: 64.4166, Train Loss: 9.8538, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.2600, Test Loss: 1.8802
Epoch 87, Train Acc: 64.4106, Train Loss: 9.8311, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.6600, Test Loss: 1.9687
Epoch 88, Train Acc: 64.9768, Train Loss: 9.7737, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.7100, Test Loss: 1.9452
Epoch 89, Train Acc: 64.3986, Train Loss: 9.8362, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3100, Test Loss: 1.9476
Epoch 90, Train Acc: 64.8267, Train Loss: 9.8318, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.2600, Test Loss: 1.7053
Epoch 91, Train Acc: 64.8447, Train Loss: 9.7733, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.4200, Test Loss: 1.8668
Epoch 92, Train Acc: 64.5206, Train Loss: 9.8273, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.4800, Test Loss: 1.8178
Epoch 93, Train Acc: 64.6987, Train Loss: 9.8058, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.1700, Test Loss: 1.8672
Epoch 94, Train Acc: 64.9788, Train Loss: 9.7558, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.6700, Test Loss: 1.9299
Epoch 95, Train Acc: 64.9628, Train Loss: 9.7470, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.2500, Test Loss: 1.8439
Epoch 96, Train Acc: 64.5186, Train Loss: 9.7840, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.2200, Test Loss: 1.8462
Epoch 97, Train Acc: 64.6787, Train Loss: 9.7933, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.0900, Test Loss: 1.8446
Epoch 98, Train Acc: 64.8768, Train Loss: 9.7876, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.7100, Test Loss: 1.8774
Epoch 99, Train Acc: 64.7707, Train Loss: 9.8271, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.3500, Test Loss: 1.9009
Epoch 100, Train Acc: 64.9748, Train Loss: 9.7374, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.3500, Test Loss: 1.8742
Epoch 101, Train Acc: 65.1428, Train Loss: 9.7059, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.2400, Test Loss: 2.1160
Epoch 102, Train Acc: 64.8908, Train Loss: 9.7203, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.9300, Test Loss: 1.7715
Epoch 103, Train Acc: 65.0248, Train Loss: 9.6966, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.5600, Test Loss: 2.0515
Epoch 104, Train Acc: 64.8087, Train Loss: 9.7426, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.5400, Test Loss: 1.8076
Epoch 105, Train Acc: 64.9368, Train Loss: 9.7377, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.4200, Test Loss: 1.9202
Epoch 106, Train Acc: 64.9408, Train Loss: 9.7003, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.8200, Test Loss: 1.7196
Epoch 107, Train Acc: 64.9128, Train Loss: 9.7298, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.9500, Test Loss: 1.9445
Epoch 108, Train Acc: 64.5447, Train Loss: 9.8324, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.5900, Test Loss: 1.7170
Epoch 109, Train Acc: 64.8467, Train Loss: 9.6799, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3700, Test Loss: 1.9687
Epoch 110, Train Acc: 64.9688, Train Loss: 9.7458, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.8400, Test Loss: 1.8296
Epoch 111, Train Acc: 64.9088, Train Loss: 9.7390, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.2300, Test Loss: 2.0831
Epoch 112, Train Acc: 65.1749, Train Loss: 9.6400, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.3300, Test Loss: 1.9836
Epoch 113, Train Acc: 65.0268, Train Loss: 9.6973, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.8800, Test Loss: 1.6106
Epoch 114, Train Acc: 65.0168, Train Loss: 9.6366, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.9900, Test Loss: 1.8896
Epoch 115, Train Acc: 64.9688, Train Loss: 9.7587, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.6700, Test Loss: 1.8328
Epoch 116, Train Acc: 64.9128, Train Loss: 9.7480, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.0800, Test Loss: 1.8324
Epoch 117, Train Acc: 64.9408, Train Loss: 9.6969, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.7000, Test Loss: 1.8399
Epoch 118, Train Acc: 65.1609, Train Loss: 9.7128, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.2500, Test Loss: 1.8937
Epoch 119, Train Acc: 65.2689, Train Loss: 9.6543, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.1700, Test Loss: 1.8495
Epoch 120, Train Acc: 64.9868, Train Loss: 9.7303, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.7200, Test Loss: 2.0685
Epoch 121, Train Acc: 65.0208, Train Loss: 9.7053, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.2600, Test Loss: 1.6691
Epoch 122, Train Acc: 65.1148, Train Loss: 9.7207, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.0100, Test Loss: 2.0783
Epoch 123, Train Acc: 64.9528, Train Loss: 9.7200, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.2100, Test Loss: 1.9769
Epoch 124, Train Acc: 65.1148, Train Loss: 9.6799, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.8100, Test Loss: 1.7452
Epoch 125, Train Acc: 65.2909, Train Loss: 9.6095, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 60.1500, Test Loss: 1.6709
Epoch 126, Train Acc: 65.2689, Train Loss: 9.6864, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.0200, Test Loss: 1.7640
Epoch 127, Train Acc: 65.2569, Train Loss: 9.6387, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.9400, Test Loss: 1.8122
Epoch 128, Train Acc: 64.9728, Train Loss: 9.6809, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.2500, Test Loss: 1.8622
Epoch 129, Train Acc: 65.0548, Train Loss: 9.6831, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.5400, Test Loss: 2.0050
Epoch 130, Train Acc: 65.1469, Train Loss: 9.6618, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.3700, Test Loss: 1.8990
Epoch 131, Train Acc: 65.1549, Train Loss: 9.6763, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3900, Test Loss: 1.8549
Epoch 132, Train Acc: 65.3869, Train Loss: 9.6195, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.5700, Test Loss: 2.0701
Epoch 133, Train Acc: 65.3809, Train Loss: 9.5978, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.9300, Test Loss: 2.0042
Epoch 134, Train Acc: 65.4169, Train Loss: 9.6775, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.9400, Test Loss: 1.8513
Epoch 135, Train Acc: 64.9768, Train Loss: 9.6049, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.8900, Test Loss: 2.0789
Epoch 136, Train Acc: 65.1528, Train Loss: 9.6968, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.4600, Test Loss: 1.9611
Epoch 137, Train Acc: 65.3069, Train Loss: 9.6244, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.3900, Test Loss: 1.8251
Epoch 138, Train Acc: 64.9748, Train Loss: 9.6907, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.1600, Test Loss: 1.9345
Epoch 139, Train Acc: 65.3149, Train Loss: 9.6367, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.5600, Test Loss: 2.0825
Epoch 140, Train Acc: 65.1949, Train Loss: 9.6166, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.4600, Test Loss: 1.9291
Epoch 141, Train Acc: 65.2449, Train Loss: 9.6471, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.2900, Test Loss: 1.9001
Epoch 142, Train Acc: 65.1128, Train Loss: 9.6610, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.9200, Test Loss: 1.7932
Epoch 143, Train Acc: 65.4930, Train Loss: 9.5711, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.7300, Test Loss: 1.9307
Epoch 144, Train Acc: 65.4229, Train Loss: 9.6372, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.4400, Test Loss: 2.0304
Epoch 145, Train Acc: 65.4569, Train Loss: 9.6160, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.9300, Test Loss: 1.8144
Epoch 146, Train Acc: 65.3989, Train Loss: 9.6461, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.6100, Test Loss: 2.2097
Epoch 147, Train Acc: 65.2329, Train Loss: 9.6129, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.0800, Test Loss: 1.8880
Epoch 148, Train Acc: 65.2609, Train Loss: 9.6253, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.7000, Test Loss: 1.8127
Epoch 149, Train Acc: 65.1589, Train Loss: 9.6516, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.2900, Test Loss: 1.7522
Epoch 150, Train Acc: 65.2969, Train Loss: 9.5972, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 61.0800, Test Loss: 1.7187
Epoch 151, Train Acc: 74.2418, Train Loss: 6.9566, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 70.1700, Test Loss: 1.2090
Epoch 152, Train Acc: 76.5885, Train Loss: 6.3229, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 70.9400, Test Loss: 1.1907
Epoch 153, Train Acc: 77.4928, Train Loss: 6.1065, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 71.2800, Test Loss: 1.1579
Epoch 154, Train Acc: 78.0450, Train Loss: 5.9592, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 71.4900, Test Loss: 1.1640
