Epoch 1, Train Acc: 7.4584, Train Loss: 4.9292, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 13.5600, Test Loss: 3.6093
Epoch 26, Train Acc: 60.4834, Train Loss: 7.8424, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.2100, Test Loss: 2.2315
Epoch 27, Train Acc: 60.2753, Train Loss: 7.8356, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.1100, Test Loss: 2.2261
Epoch 28, Train Acc: 60.3553, Train Loss: 7.8016, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.3700, Test Loss: 2.4279
Epoch 29, Train Acc: 60.6234, Train Loss: 7.8021, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.2600, Test Loss: 2.2178
Epoch 30, Train Acc: 60.9715, Train Loss: 7.7059, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.5800, Test Loss: 2.5654
Epoch 31, Train Acc: 60.5314, Train Loss: 7.7439, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.0900, Test Loss: 2.1603
Epoch 32, Train Acc: 60.7134, Train Loss: 7.7467, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.1300, Test Loss: 2.1268
Epoch 33, Train Acc: 60.9935, Train Loss: 7.6535, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.0600, Test Loss: 1.9281
Epoch 34, Train Acc: 60.7554, Train Loss: 7.6783, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.5500, Test Loss: 2.0178
Epoch 35, Train Acc: 61.7618, Train Loss: 7.5305, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.1800, Test Loss: 2.5872
Epoch 36, Train Acc: 61.1496, Train Loss: 7.6192, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.3200, Test Loss: 2.4585
Epoch 37, Train Acc: 61.6797, Train Loss: 7.5552, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.4100, Test Loss: 2.1221
Epoch 38, Train Acc: 61.4297, Train Loss: 7.5619, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.6700, Test Loss: 2.4937
Epoch 39, Train Acc: 61.8738, Train Loss: 7.5015, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.2300, Test Loss: 2.2056
Epoch 40, Train Acc: 61.8298, Train Loss: 7.4897, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.8500, Test Loss: 2.2592
Epoch 41, Train Acc: 61.6957, Train Loss: 7.4930, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.5000, Test Loss: 2.3229
Epoch 42, Train Acc: 62.0639, Train Loss: 7.4565, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.1100, Test Loss: 2.0268
Epoch 43, Train Acc: 61.9698, Train Loss: 7.4421, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.6700, Test Loss: 2.2713
Epoch 44, Train Acc: 62.2119, Train Loss: 7.4645, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.3700, Test Loss: 2.2957
Epoch 45, Train Acc: 62.1479, Train Loss: 7.4080, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.7500, Test Loss: 2.2930
Epoch 46, Train Acc: 62.2539, Train Loss: 7.3986, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.1300, Test Loss: 2.0441
Epoch 47, Train Acc: 62.2059, Train Loss: 7.3810, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.2300, Test Loss: 2.1445
Epoch 48, Train Acc: 62.1859, Train Loss: 7.3901, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.9300, Test Loss: 2.3434
Epoch 49, Train Acc: 62.3900, Train Loss: 7.3512, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.2400, Test Loss: 2.0951
Epoch 50, Train Acc: 62.4780, Train Loss: 7.3349, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.3800, Test Loss: 1.9731
Epoch 51, Train Acc: 62.4420, Train Loss: 7.3855, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.1300, Test Loss: 1.9579
Epoch 52, Train Acc: 62.7641, Train Loss: 7.3145, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.7600, Test Loss: 2.0891
Epoch 53, Train Acc: 62.5240, Train Loss: 7.3904, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.7800, Test Loss: 2.1542
Epoch 54, Train Acc: 62.6981, Train Loss: 7.2835, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.9200, Test Loss: 2.0147
Epoch 55, Train Acc: 62.7821, Train Loss: 7.3085, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.4000, Test Loss: 2.2542
Epoch 56, Train Acc: 62.8381, Train Loss: 7.2982, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.9000, Test Loss: 2.1428
Epoch 57, Train Acc: 62.4540, Train Loss: 7.3520, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.5100, Test Loss: 2.2846
Epoch 58, Train Acc: 62.8061, Train Loss: 7.2709, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.1800, Test Loss: 2.0135
Epoch 59, Train Acc: 62.6460, Train Loss: 7.3231, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.1300, Test Loss: 2.2753
Epoch 60, Train Acc: 62.9301, Train Loss: 7.2775, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.1600, Test Loss: 2.1476
Epoch 61, Train Acc: 62.7961, Train Loss: 7.2667, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.4900, Test Loss: 1.9524
Epoch 62, Train Acc: 62.5080, Train Loss: 7.2753, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.8100, Test Loss: 1.9415
Epoch 63, Train Acc: 62.8861, Train Loss: 7.2585, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.2300, Test Loss: 2.0596
Epoch 64, Train Acc: 62.9021, Train Loss: 7.2394, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.9100, Test Loss: 2.1115
Epoch 65, Train Acc: 63.3343, Train Loss: 7.2045, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.5000, Test Loss: 2.0284
Epoch 66, Train Acc: 62.8341, Train Loss: 7.2205, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.7300, Test Loss: 2.3179
Epoch 67, Train Acc: 62.8681, Train Loss: 7.2212, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.6800, Test Loss: 2.1405
Epoch 68, Train Acc: 63.1382, Train Loss: 7.2299, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.0800, Test Loss: 2.2523
Epoch 69, Train Acc: 62.8601, Train Loss: 7.2585, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.1100, Test Loss: 2.0362
Epoch 70, Train Acc: 63.1562, Train Loss: 7.2130, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.5500, Test Loss: 2.2032
Epoch 71, Train Acc: 63.2402, Train Loss: 7.1870, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.7900, Test Loss: 2.1753
Epoch 72, Train Acc: 63.3023, Train Loss: 7.2181, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.8000, Test Loss: 2.5565
Epoch 73, Train Acc: 63.2222, Train Loss: 7.1924, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.2400, Test Loss: 2.1499
Epoch 74, Train Acc: 63.3303, Train Loss: 7.1367, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.6600, Test Loss: 2.2506
Epoch 75, Train Acc: 63.2722, Train Loss: 7.1580, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.4900, Test Loss: 2.2416
Epoch 76, Train Acc: 63.2242, Train Loss: 7.1529, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.1200, Test Loss: 2.1362
Epoch 77, Train Acc: 62.9261, Train Loss: 7.2019, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.1000, Test Loss: 2.6652
Epoch 78, Train Acc: 63.4403, Train Loss: 7.1730, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.7400, Test Loss: 2.0448
Epoch 79, Train Acc: 63.2542, Train Loss: 7.2035, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.3900, Test Loss: 1.9285
Epoch 80, Train Acc: 63.4183, Train Loss: 7.1615, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.0200, Test Loss: 2.2036
Epoch 81, Train Acc: 63.4643, Train Loss: 7.1593, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.1100, Test Loss: 1.9409
Epoch 82, Train Acc: 63.3063, Train Loss: 7.1631, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3500, Test Loss: 2.0027
Epoch 83, Train Acc: 63.6264, Train Loss: 7.1299, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.4000, Test Loss: 2.1265
Epoch 84, Train Acc: 63.2422, Train Loss: 7.1832, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.0700, Test Loss: 2.0338
Epoch 85, Train Acc: 63.4923, Train Loss: 7.1849, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.8600, Test Loss: 1.9333
Epoch 86, Train Acc: 63.4183, Train Loss: 7.1320, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.5600, Test Loss: 1.9924
Epoch 87, Train Acc: 63.6204, Train Loss: 7.1271, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.8800, Test Loss: 2.1114
Epoch 88, Train Acc: 63.3163, Train Loss: 7.1276, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.2800, Test Loss: 2.0789
Epoch 89, Train Acc: 63.7184, Train Loss: 7.1332, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.0900, Test Loss: 2.2724
Epoch 90, Train Acc: 63.5363, Train Loss: 7.1147, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.9800, Test Loss: 1.9978
Epoch 91, Train Acc: 63.3323, Train Loss: 7.1553, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.8500, Test Loss: 1.9573
Epoch 92, Train Acc: 63.6004, Train Loss: 7.1367, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.6700, Test Loss: 1.9925
Epoch 93, Train Acc: 63.2102, Train Loss: 7.1305, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.7400, Test Loss: 1.8919
Epoch 94, Train Acc: 63.7324, Train Loss: 7.0733, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.2900, Test Loss: 2.1919
Epoch 95, Train Acc: 63.5463, Train Loss: 7.0795, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.6700, Test Loss: 2.1317
Epoch 96, Train Acc: 63.3483, Train Loss: 7.1605, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.0800, Test Loss: 2.1495
Epoch 97, Train Acc: 63.5503, Train Loss: 7.0688, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.0000, Test Loss: 2.0740
Epoch 98, Train Acc: 63.5423, Train Loss: 7.0956, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.8500, Test Loss: 2.0884
Epoch 99, Train Acc: 63.6144, Train Loss: 7.1132, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.4100, Test Loss: 1.9799
Epoch 100, Train Acc: 63.7124, Train Loss: 7.1119, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.0900, Test Loss: 1.9682
Epoch 101, Train Acc: 63.5603, Train Loss: 7.0771, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.4800, Test Loss: 2.4663
Epoch 102, Train Acc: 63.6184, Train Loss: 7.0909, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.2000, Test Loss: 2.0125
Epoch 103, Train Acc: 63.2502, Train Loss: 7.0972, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.8000, Test Loss: 1.9471
Epoch 104, Train Acc: 63.6684, Train Loss: 7.1176, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.5300, Test Loss: 2.1497
Epoch 105, Train Acc: 63.8124, Train Loss: 7.0621, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.2900, Test Loss: 1.8576
Epoch 106, Train Acc: 63.4883, Train Loss: 7.1650, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.1700, Test Loss: 2.1566
Epoch 107, Train Acc: 63.8844, Train Loss: 7.1040, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.0300, Test Loss: 2.0948
Epoch 108, Train Acc: 63.7784, Train Loss: 7.0295, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.2500, Test Loss: 2.0292
Epoch 109, Train Acc: 63.6824, Train Loss: 7.0999, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.6800, Test Loss: 2.1525
Epoch 110, Train Acc: 63.6924, Train Loss: 7.1007, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.3200, Test Loss: 1.9082
Epoch 111, Train Acc: 63.8964, Train Loss: 7.0700, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.5600, Test Loss: 2.0937
Epoch 112, Train Acc: 63.6964, Train Loss: 7.1013, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6300, Test Loss: 2.1211
Epoch 113, Train Acc: 63.6584, Train Loss: 7.0847, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.3400, Test Loss: 2.1335
Epoch 114, Train Acc: 64.0265, Train Loss: 7.0307, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.3400, Test Loss: 1.8500
Epoch 115, Train Acc: 63.6744, Train Loss: 7.1017, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.9800, Test Loss: 2.0768
Epoch 116, Train Acc: 64.0065, Train Loss: 7.0803, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.7200, Test Loss: 2.1549
Epoch 117, Train Acc: 63.5904, Train Loss: 7.0830, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.3400, Test Loss: 1.8357
Epoch 118, Train Acc: 64.0285, Train Loss: 7.0787, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.9300, Test Loss: 1.7586
Epoch 119, Train Acc: 63.7204, Train Loss: 7.0739, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.1300, Test Loss: 1.8654
Epoch 120, Train Acc: 63.5523, Train Loss: 7.0856, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.9900, Test Loss: 2.0795
Epoch 121, Train Acc: 63.8284, Train Loss: 7.0505, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.0000, Test Loss: 1.9473
Epoch 122, Train Acc: 63.8544, Train Loss: 7.1122, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.3500, Test Loss: 2.1011
Epoch 123, Train Acc: 63.7764, Train Loss: 7.0409, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.3500, Test Loss: 1.9569
Epoch 124, Train Acc: 63.8124, Train Loss: 7.0500, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.3800, Test Loss: 2.0611
Epoch 125, Train Acc: 63.7944, Train Loss: 7.1077, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.0700, Test Loss: 2.1301
Epoch 126, Train Acc: 64.0025, Train Loss: 7.0128, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6700, Test Loss: 2.1454
Epoch 127, Train Acc: 63.9365, Train Loss: 7.0260, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.2500, Test Loss: 2.2990
Epoch 128, Train Acc: 63.5423, Train Loss: 7.0390, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.2400, Test Loss: 2.0056
Epoch 129, Train Acc: 64.1145, Train Loss: 7.0312, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.3400, Test Loss: 2.0922
Epoch 130, Train Acc: 63.9585, Train Loss: 7.0160, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.3500, Test Loss: 1.8707
Epoch 131, Train Acc: 63.7424, Train Loss: 7.0572, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.1400, Test Loss: 1.8751
Epoch 132, Train Acc: 64.2125, Train Loss: 7.0066, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.7000, Test Loss: 2.0289
Epoch 133, Train Acc: 63.8144, Train Loss: 7.0562, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.6300, Test Loss: 1.9069
Epoch 134, Train Acc: 63.9185, Train Loss: 7.0366, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.7600, Test Loss: 2.2083
Epoch 135, Train Acc: 63.8264, Train Loss: 7.0269, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.0300, Test Loss: 1.9925
Epoch 136, Train Acc: 63.8924, Train Loss: 6.9985, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.8500, Test Loss: 1.9361
Epoch 137, Train Acc: 63.8984, Train Loss: 6.9957, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.8000, Test Loss: 1.9462
Epoch 138, Train Acc: 64.2966, Train Loss: 7.0228, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.8800, Test Loss: 1.8729
Epoch 139, Train Acc: 64.0565, Train Loss: 7.0132, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 58.4300, Test Loss: 1.8646
Epoch 140, Train Acc: 63.9865, Train Loss: 6.9901, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 59.4000, Test Loss: 1.8279
Epoch 141, Train Acc: 64.1245, Train Loss: 7.0233, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.6000, Test Loss: 1.9785
Epoch 142, Train Acc: 64.1205, Train Loss: 6.9843, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.9900, Test Loss: 1.9460
Epoch 143, Train Acc: 63.9905, Train Loss: 7.0201, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.4400, Test Loss: 2.1175
Epoch 144, Train Acc: 64.1525, Train Loss: 7.0200, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.1600, Test Loss: 1.9219
Epoch 145, Train Acc: 64.1625, Train Loss: 6.9716, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.5400, Test Loss: 1.9442
Epoch 146, Train Acc: 63.8904, Train Loss: 7.0283, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.4700, Test Loss: 1.9798
Epoch 147, Train Acc: 64.0225, Train Loss: 7.0205, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.0100, Test Loss: 1.9710
Epoch 148, Train Acc: 64.2105, Train Loss: 7.0010, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.4100, Test Loss: 1.8793
Epoch 149, Train Acc: 64.1625, Train Loss: 6.9558, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 57.9900, Test Loss: 1.8593
Epoch 150, Train Acc: 64.2306, Train Loss: 6.9710, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.5500, Test Loss: 1.9456
Epoch 151, Train Acc: 73.9197, Train Loss: 4.9452, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 69.4900, Test Loss: 1.2507
Epoch 152, Train Acc: 76.1824, Train Loss: 4.4374, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 70.2700, Test Loss: 1.2384
Epoch 153, Train Acc: 77.1027, Train Loss: 4.2402, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 70.9800, Test Loss: 1.1971
Epoch 154, Train Acc: 77.8609, Train Loss: 4.1350, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 70.5800, Test Loss: 1.2043
