Epoch 1, Train Acc: 6.0639, Train Loss: 4.3836, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 10.3600, Test Loss: 3.8400
Epoch 30, Train Acc: 57.9565, Train Loss: 2.5342, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.0800, Test Loss: 2.1973
Epoch 31, Train Acc: 58.2046, Train Loss: 2.5354, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.8000, Test Loss: 2.2056
Epoch 32, Train Acc: 58.5827, Train Loss: 2.5205, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.4100, Test Loss: 2.2325
Epoch 33, Train Acc: 58.4367, Train Loss: 2.5216, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.0300, Test Loss: 2.1119
Epoch 34, Train Acc: 59.0409, Train Loss: 2.5153, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.3100, Test Loss: 2.1030
Epoch 35, Train Acc: 58.4087, Train Loss: 2.5211, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.7000, Test Loss: 2.2038
Epoch 36, Train Acc: 59.0409, Train Loss: 2.5056, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.0600, Test Loss: 2.0913
Epoch 37, Train Acc: 59.2890, Train Loss: 2.5030, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.2900, Test Loss: 2.1904
Epoch 38, Train Acc: 58.9689, Train Loss: 2.5046, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.3400, Test Loss: 2.1700
Epoch 39, Train Acc: 59.3250, Train Loss: 2.5041, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.3100, Test Loss: 2.0180
Epoch 40, Train Acc: 59.6371, Train Loss: 2.4938, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.0500, Test Loss: 2.1955
Epoch 41, Train Acc: 59.4410, Train Loss: 2.4971, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.6100, Test Loss: 2.2404
Epoch 42, Train Acc: 59.5551, Train Loss: 2.4917, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 48.3800, Test Loss: 2.2764
Epoch 43, Train Acc: 59.3690, Train Loss: 2.4937, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.6500, Test Loss: 2.1142
Epoch 44, Train Acc: 59.6151, Train Loss: 2.4917, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.8400, Test Loss: 2.0905
Epoch 45, Train Acc: 59.6991, Train Loss: 2.4850, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.5100, Test Loss: 2.0651
Epoch 46, Train Acc: 59.8372, Train Loss: 2.4835, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.1900, Test Loss: 2.0998
Epoch 47, Train Acc: 59.6291, Train Loss: 2.4822, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.6100, Test Loss: 2.0133
Epoch 48, Train Acc: 60.0772, Train Loss: 2.4835, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.3800, Test Loss: 2.1883
Epoch 49, Train Acc: 59.8071, Train Loss: 2.4805, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.5800, Test Loss: 2.1656
Epoch 50, Train Acc: 59.6671, Train Loss: 2.4805, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.5500, Test Loss: 2.0948
Epoch 51, Train Acc: 59.8752, Train Loss: 2.4789, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.0800, Test Loss: 2.1661
Epoch 52, Train Acc: 59.6971, Train Loss: 2.4774, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.8900, Test Loss: 2.2441
Epoch 53, Train Acc: 60.0212, Train Loss: 2.4750, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.9200, Test Loss: 2.1079
Epoch 54, Train Acc: 60.1092, Train Loss: 2.4718, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.8600, Test Loss: 2.1831
Epoch 55, Train Acc: 60.2393, Train Loss: 2.4681, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.4500, Test Loss: 2.0608
Epoch 56, Train Acc: 60.0192, Train Loss: 2.4700, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.9300, Test Loss: 2.1874
Epoch 57, Train Acc: 60.3893, Train Loss: 2.4647, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 48.7300, Test Loss: 2.2215
Epoch 58, Train Acc: 60.1793, Train Loss: 2.4674, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.7900, Test Loss: 2.0430
Epoch 59, Train Acc: 60.2553, Train Loss: 2.4644, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.6200, Test Loss: 2.1797
Epoch 60, Train Acc: 60.2713, Train Loss: 2.4651, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.5100, Test Loss: 2.1461
Epoch 61, Train Acc: 60.1332, Train Loss: 2.4635, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.9200, Test Loss: 2.1272
Epoch 62, Train Acc: 60.4413, Train Loss: 2.4615, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.8000, Test Loss: 2.0924
Epoch 63, Train Acc: 60.5734, Train Loss: 2.4619, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.9100, Test Loss: 2.1336
Epoch 64, Train Acc: 60.5294, Train Loss: 2.4602, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.5900, Test Loss: 2.0944
Epoch 65, Train Acc: 60.4233, Train Loss: 2.4599, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.6700, Test Loss: 2.1156
Epoch 66, Train Acc: 60.5094, Train Loss: 2.4573, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.2800, Test Loss: 2.0851
Epoch 67, Train Acc: 60.3593, Train Loss: 2.4587, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.2300, Test Loss: 2.1327
Epoch 68, Train Acc: 60.4814, Train Loss: 2.4534, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.4900, Test Loss: 2.2250
Epoch 69, Train Acc: 60.6594, Train Loss: 2.4561, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.4100, Test Loss: 2.1484
Epoch 70, Train Acc: 60.1512, Train Loss: 2.4604, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.1900, Test Loss: 2.0399
Epoch 71, Train Acc: 60.7855, Train Loss: 2.4520, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.2500, Test Loss: 1.9950
Epoch 72, Train Acc: 60.4013, Train Loss: 2.4524, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.0700, Test Loss: 1.9878
Epoch 73, Train Acc: 60.8295, Train Loss: 2.4496, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.8900, Test Loss: 2.1523
Epoch 74, Train Acc: 60.8355, Train Loss: 2.4463, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.1900, Test Loss: 2.1555
Epoch 75, Train Acc: 60.7514, Train Loss: 2.4460, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.5800, Test Loss: 2.1133
Epoch 76, Train Acc: 60.5174, Train Loss: 2.4492, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.7400, Test Loss: 2.1891
Epoch 77, Train Acc: 60.8635, Train Loss: 2.4479, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.2100, Test Loss: 2.1629
Epoch 78, Train Acc: 60.9475, Train Loss: 2.4449, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.0000, Test Loss: 2.0596
Epoch 79, Train Acc: 60.5194, Train Loss: 2.4510, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6700, Test Loss: 2.0731
Epoch 80, Train Acc: 60.6294, Train Loss: 2.4468, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.2500, Test Loss: 2.1565
Epoch 81, Train Acc: 60.9235, Train Loss: 2.4455, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.9500, Test Loss: 2.0421
Epoch 82, Train Acc: 61.1236, Train Loss: 2.4417, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.3000, Test Loss: 2.0938
Epoch 83, Train Acc: 60.9975, Train Loss: 2.4419, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.1300, Test Loss: 2.0588
Epoch 84, Train Acc: 60.9315, Train Loss: 2.4414, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.0600, Test Loss: 2.2294
Epoch 85, Train Acc: 60.8635, Train Loss: 2.4431, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.9400, Test Loss: 2.1755
Epoch 86, Train Acc: 61.2136, Train Loss: 2.4386, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.0700, Test Loss: 2.0700
Epoch 87, Train Acc: 60.9555, Train Loss: 2.4387, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.3800, Test Loss: 2.0957
Epoch 88, Train Acc: 61.0875, Train Loss: 2.4388, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.0600, Test Loss: 2.0561
Epoch 89, Train Acc: 61.0275, Train Loss: 2.4381, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.6900, Test Loss: 2.0948
Epoch 90, Train Acc: 61.0915, Train Loss: 2.4373, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.2600, Test Loss: 2.1482
Epoch 91, Train Acc: 61.1736, Train Loss: 2.4383, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.0500, Test Loss: 2.2043
Epoch 92, Train Acc: 61.0415, Train Loss: 2.4407, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.3700, Test Loss: 2.0817
Epoch 93, Train Acc: 60.9835, Train Loss: 2.4427, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.5300, Test Loss: 2.2238
Epoch 94, Train Acc: 61.1936, Train Loss: 2.4354, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.6900, Test Loss: 2.2751
Epoch 95, Train Acc: 61.2096, Train Loss: 2.4326, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.9100, Test Loss: 2.1447
Epoch 96, Train Acc: 61.2256, Train Loss: 2.4350, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.2000, Test Loss: 2.1611
Epoch 97, Train Acc: 61.1236, Train Loss: 2.4368, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.7900, Test Loss: 2.0664
Epoch 98, Train Acc: 61.3356, Train Loss: 2.4272, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.7000, Test Loss: 2.1996
Epoch 99, Train Acc: 61.1116, Train Loss: 2.4324, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.9700, Test Loss: 2.0659
Epoch 100, Train Acc: 61.3036, Train Loss: 2.4343, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.9600, Test Loss: 2.1646
Epoch 101, Train Acc: 61.3536, Train Loss: 2.4344, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.5100, Test Loss: 1.9861
Epoch 102, Train Acc: 61.2256, Train Loss: 2.4351, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.8700, Test Loss: 2.0178
Epoch 103, Train Acc: 61.3056, Train Loss: 2.4282, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.3800, Test Loss: 2.2011
Epoch 104, Train Acc: 61.2676, Train Loss: 2.4258, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.6300, Test Loss: 2.2400
Epoch 105, Train Acc: 61.2076, Train Loss: 2.4293, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.4500, Test Loss: 2.2210
Epoch 106, Train Acc: 61.3796, Train Loss: 2.4291, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.3100, Test Loss: 2.1360
Epoch 107, Train Acc: 61.3756, Train Loss: 2.4271, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.8100, Test Loss: 2.1287
Epoch 108, Train Acc: 60.8895, Train Loss: 2.4386, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.6900, Test Loss: 2.1025
Epoch 109, Train Acc: 61.7378, Train Loss: 2.4192, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.0500, Test Loss: 2.0757
Epoch 110, Train Acc: 61.4917, Train Loss: 2.4284, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.4500, Test Loss: 2.0313
Epoch 111, Train Acc: 61.4677, Train Loss: 2.4310, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.0400, Test Loss: 2.1686
Epoch 112, Train Acc: 61.6057, Train Loss: 2.4255, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.5100, Test Loss: 2.1490
Epoch 113, Train Acc: 61.2636, Train Loss: 2.4339, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.0000, Test Loss: 2.0888
Epoch 114, Train Acc: 61.3016, Train Loss: 2.4271, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.3400, Test Loss: 2.0177
Epoch 115, Train Acc: 61.1896, Train Loss: 2.4322, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.6200, Test Loss: 2.0265
Epoch 116, Train Acc: 61.4897, Train Loss: 2.4267, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.7400, Test Loss: 2.0751
Epoch 117, Train Acc: 61.3516, Train Loss: 2.4255, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.1000, Test Loss: 2.1225
Epoch 118, Train Acc: 61.4857, Train Loss: 2.4244, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.0800, Test Loss: 2.1268
Epoch 119, Train Acc: 61.4357, Train Loss: 2.4278, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.5600, Test Loss: 2.0788
Epoch 120, Train Acc: 61.6497, Train Loss: 2.4221, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.2000, Test Loss: 2.1004
Epoch 121, Train Acc: 61.3956, Train Loss: 2.4222, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.8500, Test Loss: 2.2476
Epoch 122, Train Acc: 61.5197, Train Loss: 2.4208, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.7600, Test Loss: 2.1238
Epoch 123, Train Acc: 61.4517, Train Loss: 2.4197, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.8300, Test Loss: 2.0994
Epoch 124, Train Acc: 61.2776, Train Loss: 2.4252, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.7700, Test Loss: 2.1500
Epoch 125, Train Acc: 61.5497, Train Loss: 2.4217, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.8000, Test Loss: 2.1657
Epoch 126, Train Acc: 61.3336, Train Loss: 2.4261, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.8200, Test Loss: 1.9829
Epoch 127, Train Acc: 61.6637, Train Loss: 2.4228, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.8700, Test Loss: 2.1559
Epoch 128, Train Acc: 61.4297, Train Loss: 2.4198, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.2100, Test Loss: 2.0815
Epoch 129, Train Acc: 61.3356, Train Loss: 2.4239, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.8700, Test Loss: 2.0879
Epoch 130, Train Acc: 61.8858, Train Loss: 2.4204, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.2800, Test Loss: 2.1597
Epoch 131, Train Acc: 61.8218, Train Loss: 2.4187, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.0000, Test Loss: 1.9899
Epoch 132, Train Acc: 61.3556, Train Loss: 2.4225, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.1000, Test Loss: 2.1461
Epoch 133, Train Acc: 61.4777, Train Loss: 2.4214, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.5600, Test Loss: 2.2076
Epoch 134, Train Acc: 61.6577, Train Loss: 2.4149, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.9700, Test Loss: 2.0342
Epoch 135, Train Acc: 61.9118, Train Loss: 2.4157, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 48.8400, Test Loss: 2.2270
Epoch 136, Train Acc: 61.5397, Train Loss: 2.4194, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.7600, Test Loss: 1.9795
Epoch 137, Train Acc: 61.4337, Train Loss: 2.4207, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.0000, Test Loss: 2.0232
Epoch 138, Train Acc: 61.7358, Train Loss: 2.4159, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6300, Test Loss: 2.1147
Epoch 139, Train Acc: 61.7097, Train Loss: 2.4185, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.8800, Test Loss: 1.9721
Epoch 140, Train Acc: 61.6257, Train Loss: 2.4224, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.1900, Test Loss: 2.1833
Epoch 141, Train Acc: 61.3876, Train Loss: 2.4202, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.2500, Test Loss: 2.0748
Epoch 142, Train Acc: 61.4177, Train Loss: 2.4245, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.7000, Test Loss: 2.0488
Epoch 143, Train Acc: 61.3776, Train Loss: 2.4195, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.4300, Test Loss: 2.1123
Epoch 144, Train Acc: 61.6297, Train Loss: 2.4179, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.8700, Test Loss: 2.0742
Epoch 145, Train Acc: 61.7218, Train Loss: 2.4144, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 56.0100, Test Loss: 2.0517
Epoch 146, Train Acc: 61.6937, Train Loss: 2.4212, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6900, Test Loss: 2.0195
Epoch 147, Train Acc: 61.6077, Train Loss: 2.4202, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.0500, Test Loss: 2.1460
Epoch 148, Train Acc: 61.5497, Train Loss: 2.4211, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.7300, Test Loss: 2.1887
Epoch 149, Train Acc: 61.4477, Train Loss: 2.4212, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.2000, Test Loss: 2.0821
Epoch 150, Train Acc: 61.7738, Train Loss: 2.4165, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 55.4300, Test Loss: 2.0083
Epoch 151, Train Acc: 72.7293, Train Loss: 2.0929, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 69.3300, Test Loss: 1.5450
Epoch 152, Train Acc: 75.7682, Train Loss: 2.0003, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 69.7500, Test Loss: 1.5294
Epoch 153, Train Acc: 76.8606, Train Loss: 1.9645, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 70.4700, Test Loss: 1.5288
Epoch 154, Train Acc: 77.5668, Train Loss: 1.9439, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 70.8300, Test Loss: 1.4955
