Epoch 1, Train Acc: 6.6161, Train Loss: 5.1318, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 10.5400, Test Loss: 3.7763
Epoch 2, Train Acc: 14.7867, Train Loss: 5.3742, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 19.5900, Test Loss: 3.3121
Epoch 3, Train Acc: 25.1080, Train Loss: 5.3769, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 26.7900, Test Loss: 2.9999
Epoch 4, Train Acc: 32.8045, Train Loss: 5.4050, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 35.8200, Test Loss: 2.4755
Epoch 5, Train Acc: 38.9625, Train Loss: 5.4812, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 31.9900, Test Loss: 3.0010
Epoch 6, Train Acc: 43.8320, Train Loss: 5.5885, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 41.0800, Test Loss: 2.4194
Epoch 7, Train Acc: 46.5109, Train Loss: 5.7992, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 41.2100, Test Loss: 2.6319
Epoch 8, Train Acc: 49.0997, Train Loss: 6.0018, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 48.6700, Test Loss: 2.1116
Epoch 9, Train Acc: 51.0863, Train Loss: 6.2337, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 41.7100, Test Loss: 2.7476
Epoch 10, Train Acc: 52.4668, Train Loss: 6.5240, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 48.8500, Test Loss: 2.1431
Epoch 11, Train Acc: 53.9993, Train Loss: 6.7384, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.6100, Test Loss: 2.1282
Epoch 12, Train Acc: 55.0696, Train Loss: 7.0258, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.4200, Test Loss: 2.1651
Epoch 13, Train Acc: 55.9439, Train Loss: 7.2526, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 50.8300, Test Loss: 2.0797
Epoch 14, Train Acc: 56.7762, Train Loss: 7.5361, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.4600, Test Loss: 1.9882
Epoch 15, Train Acc: 57.3203, Train Loss: 7.8012, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 47.6900, Test Loss: 2.5739
Epoch 16, Train Acc: 58.1586, Train Loss: 8.0533, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 49.4500, Test Loss: 2.5383
Epoch 17, Train Acc: 58.8808, Train Loss: 8.3303, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.7300, Test Loss: 2.0393
Epoch 18, Train Acc: 59.4030, Train Loss: 8.5952, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 53.0700, Test Loss: 2.1377
Epoch 19, Train Acc: 59.6291, Train Loss: 8.9714, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.7100, Test Loss: 2.3431
Epoch 20, Train Acc: 60.0252, Train Loss: 9.2149, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.4000, Test Loss: 2.0683
Epoch 21, Train Acc: 60.6814, Train Loss: 9.0811, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 51.5300, Test Loss: 2.3671
Epoch 22, Train Acc: 61.1156, Train Loss: 8.8777, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 54.6300, Test Loss: 2.0338
Epoch 23, Train Acc: 61.5377, Train Loss: 8.8527, Train Entropy (Temp): 0.0000, Train Entropy (No Temp): 0.0000, Test Acc: 52.1000, Test Loss: 2.2520
